com.samsung.shealth.step_daily_trend,6212007,6
binning_data,update_time,create_time,source_pkg_name,source_type,count,speed,distance,calorie,deviceuuid,pkg_name,datauuid,day_time
76fb2a04-661b-44fb-bf6c-0c4930d02daf.binning_data.json,2021-08-29 04:00:01.764,2021-08-29 04:00:01.764,com.sec.android.app.shealth,0,11024,1.3953506,8340.33,561.07,im26HRLwRA,com.sec.android.app.shealth,76fb2a04-661b-44fb-bf6c-0c4930d02daf,1630108800000,
aca44eef-6f19-4a05-9d3e-03bd3c213c0c.binning_data.json,2021-05-28 03:22:44.444,2021-05-27 10:50:47.532,com.sec.android.app.shealth,-2,4897,1.4382501,3764.38,244.08,VfS0qUERdZ,com.sec.android.app.shealth,aca44eef-6f19-4a05-9d3e-03bd3c213c0c,1622073600000,
e19760b2-ae66-4ccf-ab5c-5630dc21fe3d.binning_data.json,2021-07-13 04:00:01.989,2021-07-13 04:00:01.989,com.sec.android.app.shealth,0,1128,1.3402905,855.89,60.65,im26HRLwRA,com.sec.android.app.shealth,e19760b2-ae66-4ccf-ab5c-5630dc21fe3d,1626048000000,
025578f6-d99f-44d0-85be-9a8e659c2e98.binning_data.json,2021-02-25 05:00:03.170,2021-02-25 05:00:03.170,com.sec.android.app.shealth,0,4861,1.4320616,3730.76,195.67,im26HRLwRA,com.sec.android.app.shealth,025578f6-d99f-44d0-85be-9a8e659c2e98,1614124800000,
d572e1f5-bfac-4385-9101-fa88657cf8fb.binning_data.json,2021-08-30 02:01:32.141,2021-08-29 04:29:44.516,com.sec.android.app.shealth,-2,6589,1.3602422,4979.06,334.41,VfS0qUERdZ,com.sec.android.app.shealth,d572e1f5-bfac-4385-9101-fa88657cf8fb,1630195200000,
8b7bda61-d2bb-4d8a-8abd-5a073954f2b8.binning_data.json,2021-07-14 03:24:20.867,2021-07-13 11:13:10.318,com.sec.android.app.shealth,-2,1519,1.2346231,1128.2,74.16999,VfS0qUERdZ,com.sec.android.app.shealth,8b7bda61-d2bb-4d8a-8abd-5a073954f2b8,1626134400000,
9912eeaa-d8cc-47a7-8f42-e9e5af71e474.binning_data.json,2021-05-28 04:00:02.304,2021-05-28 04:00:02.304,com.sec.android.app.shealth,0,4897,1.4382501,3764.38,244.08,im26HRLwRA,com.sec.android.app.shealth,9912eeaa-d8cc-47a7-8f42-e9e5af71e474,1622073600000,
04147a39-4825-45e2-8143-5d706ecbb885.binning_data.json,2021-04-13 04:00:02.754,2021-04-13 04:00:02.754,com.sec.android.app.shealth,0,1622,1.333841,1227.89,80.5,im26HRLwRA,com.sec.android.app.shealth,04147a39-4825-45e2-8143-5d706ecbb885,1618185600000,
a87fe5be-f8d1-49c7-a1d3-e9263ead580a.binning_data.json,2021-02-26 03:52:19.098,2021-02-25 12:37:53.922,com.sec.android.app.shealth,-2,4392,1.3324815,3316.1199,177.94,VfS0qUERdZ,com.sec.android.app.shealth,a87fe5be-f8d1-49c7-a1d3-e9263ead580a,1614211200000,
8d3f000a-f6fb-42a5-8667-a8e101fb3a4e.binning_data.json,2021-05-29 03:49:05.906,2021-05-28 11:57:48.302,com.sec.android.app.shealth,-2,1160,1.3017293,862.58,57.39,VfS0qUERdZ,com.sec.android.app.shealth,8d3f000a-f6fb-42a5-8667-a8e101fb3a4e,1622160000000,
e57efda1-6312-428d-ae63-32ba39a36cde.binning_data.json,2021-07-14 04:00:01.771,2021-07-14 04:00:01.771,com.sec.android.app.shealth,0,1519,1.2346231,1128.2,74.16999,im26HRLwRA,com.sec.android.app.shealth,e57efda1-6312-428d-ae63-32ba39a36cde,1626134400000,
be95ce77-cdd9-4e2f-a20f-cf78ee2fff2a.binning_data.json,2021-08-30 04:00:02.198,2021-08-30 04:00:02.198,com.sec.android.app.shealth,0,6589,1.3602422,4979.06,334.41,im26HRLwRA,com.sec.android.app.shealth,be95ce77-cdd9-4e2f-a20f-cf78ee2fff2a,1630195200000,
c75279e3-b218-4738-bcb0-30bd59a3a408.binning_data.json,2021-04-14 03:18:44.242,2021-04-13 10:43:40.671,com.sec.android.app.shealth,-2,4751,1.4470235,3653.4202,237.74,VfS0qUERdZ,com.sec.android.app.shealth,c75279e3-b218-4738-bcb0-30bd59a3a408,1618272000000,
094a2e7d-1d28-43b5-bde2-dbc73a03b486.binning_data.json,2021-01-07 05:00:01.988,2021-01-07 05:00:01.988,com.sec.android.app.shealth,0,5231,1.3675781,3974.2,211.73,im26HRLwRA,com.sec.android.app.shealth,094a2e7d-1d28-43b5-bde2-dbc73a03b486,1609891200000,
32f106ef-9533-47aa-a891-c3542ee4c1f5.binning_data.json,2021-05-29 04:00:01.665,2021-05-29 04:00:01.665,com.sec.android.app.shealth,0,1160,1.3017293,862.58,57.39,im26HRLwRA,com.sec.android.app.shealth,32f106ef-9533-47aa-a891-c3542ee4c1f5,1622160000000,
d7e67215-7197-4e8d-963a-044ff1676be0.binning_data.json,2021-02-26 05:00:03.025,2021-02-26 05:00:03.025,com.sec.android.app.shealth,0,4392,1.3324815,3316.1199,177.94,im26HRLwRA,com.sec.android.app.shealth,d7e67215-7197-4e8d-963a-044ff1676be0,1614211200000,
58a5ff39-2370-4bf3-a777-759002621fd5.binning_data.json,2021-04-14 04:00:02.949,2021-04-14 04:00:02.949,com.sec.android.app.shealth,0,4751,1.4470235,3653.4202,237.74,im26HRLwRA,com.sec.android.app.shealth,58a5ff39-2370-4bf3-a777-759002621fd5,1618272000000,
000140e5-2b1c-4e88-a948-48d34f7b5411.binning_data.json,2021-07-15 02:08:47.527,2021-07-14 11:45:17.595,com.sec.android.app.shealth,-2,633,1.2174189,470.08,30.91,VfS0qUERdZ,com.sec.android.app.shealth,000140e5-2b1c-4e88-a948-48d34f7b5411,1626220800000,
b20424ac-9fe5-4f29-9f50-0a5d62d12c62.binning_data.json,2021-08-31 01:48:06.879,2021-08-30 09:47:45.214,com.sec.android.app.shealth,-2,6159,1.3735099,4675.36,311.96,VfS0qUERdZ,com.sec.android.app.shealth,b20424ac-9fe5-4f29-9f50-0a5d62d12c62,1630281600000,
3fcc3de0-4711-42dd-a84c-0e785240a510.binning_data.json,2021-05-30 03:46:00.462,2021-05-29 12:30:41.782,com.sec.android.app.shealth,-2,2137,1.1922826,1573.37,106.939995,VfS0qUERdZ,com.sec.android.app.shealth,3fcc3de0-4711-42dd-a84c-0e785240a510,1622246400000,
6eb35f2d-1156-46c0-a02c-021b2286202e.binning_data.json,2021-01-08 03:31:10.749,2021-01-07 11:07:18.383,com.sec.android.app.shealth,-2,5584,1.3604507,4224.4497,227.84998,VfS0qUERdZ,com.sec.android.app.shealth,6eb35f2d-1156-46c0-a02c-021b2286202e,1609977600000,
e3b3489b-9117-4e5e-844b-ef266e19c98c.binning_data.json,2021-04-15 03:41:31.874,2021-04-14 11:18:10.017,com.sec.android.app.shealth,-2,4505,1.4297626,3459.54,225.22,VfS0qUERdZ,com.sec.android.app.shealth,e3b3489b-9117-4e5e-844b-ef266e19c98c,1618358400000,
f2328876-8652-4640-94d4-4b3e964bc2f5.binning_data.json,2021-08-31 04:00:03.080,2021-08-31 04:00:03.080,com.sec.android.app.shealth,0,6159,1.3735099,4675.36,311.96,im26HRLwRA,com.sec.android.app.shealth,f2328876-8652-4640-94d4-4b3e964bc2f5,1630281600000,
2bc875f3-212a-4348-af44-40cf0bbe64ee.binning_data.json,2021-01-08 05:00:03.734,2021-01-08 05:00:03.734,com.sec.android.app.shealth,0,5584,1.3604507,4224.4497,227.84998,im26HRLwRA,com.sec.android.app.shealth,2bc875f3-212a-4348-af44-40cf0bbe64ee,1609977600000,
16f9c1fb-3dc4-4f72-b1f8-3e2c784179c4.binning_data.json,2021-07-15 04:00:02.308,2021-07-15 04:00:02.308,com.sec.android.app.shealth,0,633,1.2174189,470.08,30.91,im26HRLwRA,com.sec.android.app.shealth,16f9c1fb-3dc4-4f72-b1f8-3e2c784179c4,1626220800000,
3a19163c-c33b-4259-b765-b3c8da085974.binning_data.json,2021-02-27 02:33:09.739,2021-02-26 13:36:34.389,com.sec.android.app.shealth,-2,1567,1.189354,1158.47,64.2,VfS0qUERdZ,com.sec.android.app.shealth,3a19163c-c33b-4259-b765-b3c8da085974,1614297600000,
fff03072-40ce-4f15-b342-49b105a8b4ee.binning_data.json,2021-05-30 04:00:02.799,2021-05-30 04:00:02.799,com.sec.android.app.shealth,0,2137,1.1922826,1573.37,106.939995,im26HRLwRA,com.sec.android.app.shealth,fff03072-40ce-4f15-b342-49b105a8b4ee,1622246400000,
a82d7cae-1592-4745-8203-6b5408bc0c41.binning_data.json,2021-09-01 02:51:49.022,2021-08-31 10:25:01.130,com.sec.android.app.shealth,-2,1782,1.2915728,1322.81,92.3,VfS0qUERdZ,com.sec.android.app.shealth,a82d7cae-1592-4745-8203-6b5408bc0c41,1630368000000,
37fcd57b-72cc-4f0e-a488-9d553f37218d.binning_data.json,2021-01-09 04:15:10.591,2021-01-08 12:43:05.765,com.sec.android.app.shealth,-2,2176,1.2175972,1611.51,90.52,VfS0qUERdZ,com.sec.android.app.shealth,37fcd57b-72cc-4f0e-a488-9d553f37218d,1610064000000,
83135b0e-55a9-44ee-a3d8-d59b978a1f81.binning_data.json,2021-02-27 05:00:30.490,2021-02-27 05:00:30.490,com.sec.android.app.shealth,0,1567,1.189354,1158.47,64.2,im26HRLwRA,com.sec.android.app.shealth,83135b0e-55a9-44ee-a3d8-d59b978a1f81,1614297600000,
f19a31e9-b842-471a-acdf-f2f16cd25ff0.binning_data.json,2021-04-15 04:00:01.565,2021-04-15 04:00:01.565,com.sec.android.app.shealth,0,4505,1.4297626,3459.54,225.22,im26HRLwRA,com.sec.android.app.shealth,f19a31e9-b842-471a-acdf-f2f16cd25ff0,1618358400000,
38eec801-2004-4916-85d5-27c02737f053.binning_data.json,2021-09-01 04:00:02.334,2021-09-01 04:00:02.334,com.sec.android.app.shealth,0,1782,1.2915728,1322.81,92.3,im26HRLwRA,com.sec.android.app.shealth,38eec801-2004-4916-85d5-27c02737f053,1630368000000,
2f33417c-d34e-4e97-aa25-dc6a5e192c69.binning_data.json,2021-02-28 04:15:01.738,2021-02-27 05:02:40.562,com.sec.android.app.shealth,-2,4840,1.4023507,3691.2598,195.07999,VfS0qUERdZ,com.sec.android.app.shealth,2f33417c-d34e-4e97-aa25-dc6a5e192c69,1614384000000,
56333a25-53a6-4b4b-9d4c-49e7ac74fabb.binning_data.json,2021-04-16 02:50:02.842,2021-04-15 11:04:46.641,com.sec.android.app.shealth,-2,4240,1.5176476,3300.99,212.71,VfS0qUERdZ,com.sec.android.app.shealth,56333a25-53a6-4b4b-9d4c-49e7ac74fabb,1618444800000,
be240340-6abd-434e-8edb-50430909b907.binning_data.json,2021-05-31 01:39:50.538,2021-05-30 04:06:29.349,com.sec.android.app.shealth,-2,6112,1.3331759,4624.66,305.44,VfS0qUERdZ,com.sec.android.app.shealth,be240340-6abd-434e-8edb-50430909b907,1622332800000,
fc8fd0f0-18d5-4e15-ae8f-a142edb69bee.binning_data.json,2021-07-16 01:50:31.812,2021-07-15 11:55:01.343,com.sec.android.app.shealth,-2,1089,1.2207613,800.75,54.66,VfS0qUERdZ,com.sec.android.app.shealth,fc8fd0f0-18d5-4e15-ae8f-a142edb69bee,1626307200000,
6e69e552-4a3b-41bc-8d4d-b0ff8e17b5f2.binning_data.json,2021-01-09 05:00:02.804,2021-01-09 05:00:02.804,com.sec.android.app.shealth,0,2176,1.2175972,1611.51,90.52,im26HRLwRA,com.sec.android.app.shealth,6e69e552-4a3b-41bc-8d4d-b0ff8e17b5f2,1610064000000,
e3b133c8-0ffb-4ad2-9d8a-29dac16de526.binning_data.json,2021-02-28 05:01:04.015,2021-02-28 05:01:04.015,com.sec.android.app.shealth,0,4840,1.4023507,3691.2598,195.07999,im26HRLwRA,com.sec.android.app.shealth,e3b133c8-0ffb-4ad2-9d8a-29dac16de526,1614384000000,
046a2738-523d-4d73-ac8e-ff1a45ce7ce1.binning_data.json,2021-05-31 04:00:02.956,2021-05-31 04:00:02.956,com.sec.android.app.shealth,0,6112,1.3331759,4624.66,305.44,im26HRLwRA,com.sec.android.app.shealth,046a2738-523d-4d73-ac8e-ff1a45ce7ce1,1622332800000,
4b01c5f7-6e81-4dfe-bb62-308036d24dd8.binning_data.json,2021-04-16 04:00:39.690,2021-04-16 04:00:39.690,com.sec.android.app.shealth,0,4240,1.5176476,3300.99,212.71,im26HRLwRA,com.sec.android.app.shealth,4b01c5f7-6e81-4dfe-bb62-308036d24dd8,1618444800000,
540e1633-1ca8-4fd9-b5ad-6c9d03fca9d9.binning_data.json,2021-09-02 03:07:53.290,2021-09-01 10:12:25.052,com.sec.android.app.shealth,-2,2120,1.3594302,1586.07,109.57,VfS0qUERdZ,com.sec.android.app.shealth,540e1633-1ca8-4fd9-b5ad-6c9d03fca9d9,1630454400000,
74ec1490-0568-4485-ab93-5c3ccf380a65.binning_data.json,2021-06-01 03:48:25.865,2021-05-31 12:34:25.880,com.sec.android.app.shealth,-2,4380,1.2544023,3271.4302,218.11,VfS0qUERdZ,com.sec.android.app.shealth,74ec1490-0568-4485-ab93-5c3ccf380a65,1622419200000,
fa1b1d31-60db-4d29-b521-10b084524221.binning_data.json,2021-04-17 02:18:00.803,2021-04-16 11:06:35.074,com.sec.android.app.shealth,-2,2126,1.2429581,1574.5801,105.66999,VfS0qUERdZ,com.sec.android.app.shealth,fa1b1d31-60db-4d29-b521-10b084524221,1618531200000,
5b1e886e-13cf-4a53-a317-af483f0be2b4.binning_data.json,2021-01-10 04:31:15.063,2021-01-09 05:52:42.199,com.sec.android.app.shealth,-2,1448,1.3518579,1105.66,62.6,VfS0qUERdZ,com.sec.android.app.shealth,5b1e886e-13cf-4a53-a317-af483f0be2b4,1610150400000,
3d13f142-500f-4d0e-896f-48ae77f81321.binning_data.json,2021-07-16 04:00:03.064,2021-07-16 04:00:03.064,com.sec.android.app.shealth,0,1089,1.2207613,800.75,54.66,im26HRLwRA,com.sec.android.app.shealth,3d13f142-500f-4d0e-896f-48ae77f81321,1626307200000,
b7d42e2a-873b-4e22-9d9f-4351772dc620.binning_data.json,2021-03-01 04:43:30.761,2021-02-28 06:15:01.916,com.sec.android.app.shealth,-2,2122,1.2468804,1579.0,88.15,VfS0qUERdZ,com.sec.android.app.shealth,b7d42e2a-873b-4e22-9d9f-4351772dc620,1614470400000,
a8088e24-3c66-4ba2-8801-0a0bc55e552a.binning_data.json,2021-09-02 04:00:02.998,2021-09-02 04:00:02.998,com.sec.android.app.shealth,0,2120,1.3594302,1586.07,109.57,im26HRLwRA,com.sec.android.app.shealth,a8088e24-3c66-4ba2-8801-0a0bc55e552a,1630454400000,
92f5b3e1-491a-43da-9aca-786cae5f43af.binning_data.json,2021-06-01 04:00:02.598,2021-06-01 04:00:02.598,com.sec.android.app.shealth,0,4380,1.2544023,3271.4302,218.11,im26HRLwRA,com.sec.android.app.shealth,92f5b3e1-491a-43da-9aca-786cae5f43af,1622419200000,
384a55bf-1827-4c45-922b-11a3b0c927c0.binning_data.json,2021-07-17 03:15:13.937,2021-07-16 04:11:07.046,com.sec.android.app.shealth,-2,2990,1.2882713,2179.74,153.04001,VfS0qUERdZ,com.sec.android.app.shealth,384a55bf-1827-4c45-922b-11a3b0c927c0,1626393600000,
7dbecd7e-b21a-4ce0-98ff-d8c4ac368dfe.binning_data.json,2021-01-10 05:00:03.952,2021-01-10 05:00:03.952,com.sec.android.app.shealth,0,1448,1.3518579,1105.66,62.6,im26HRLwRA,com.sec.android.app.shealth,7dbecd7e-b21a-4ce0-98ff-d8c4ac368dfe,1610150400000,
d369e63d-33ed-4f57-b252-9bbd43bb0b0b.binning_data.json,2021-03-01 05:01:26.929,2021-03-01 05:01:26.929,com.sec.android.app.shealth,0,2122,1.2468804,1579.0,88.15,im26HRLwRA,com.sec.android.app.shealth,d369e63d-33ed-4f57-b252-9bbd43bb0b0b,1614470400000,
fe634989-aaa4-4f4c-8136-3e6a31f8b632.binning_data.json,2021-04-17 04:00:36.711,2021-04-17 04:00:36.711,com.sec.android.app.shealth,0,2126,1.2429581,1574.5801,105.66999,im26HRLwRA,com.sec.android.app.shealth,fe634989-aaa4-4f4c-8136-3e6a31f8b632,1618531200000,
4ab4e555-e0a0-4937-8c47-30c6da595301.binning_data.json,2021-06-02 03:30:10.609,2021-06-01 04:11:29.426,com.sec.android.app.shealth,-2,4234,1.346517,3220.27,211.92,VfS0qUERdZ,com.sec.android.app.shealth,4ab4e555-e0a0-4937-8c47-30c6da595301,1622505600000,
91f1f1fe-e67e-4c22-af16-224406632069.binning_data.json,2021-07-17 04:00:01.786,2021-07-17 04:00:01.786,com.sec.android.app.shealth,0,2990,1.2882713,2179.74,153.04001,im26HRLwRA,com.sec.android.app.shealth,91f1f1fe-e67e-4c22-af16-224406632069,1626393600000,
474eb00a-201e-46c5-a410-170115299dd0.binning_data.json,2021-09-03 01:04:36.531,2021-09-02 10:33:11.317,com.sec.android.app.shealth,-2,6316,1.3572241,4760.71,321.52002,VfS0qUERdZ,com.sec.android.app.shealth,474eb00a-201e-46c5-a410-170115299dd0,1630540800000,
f2d315eb-38af-41b1-9e5d-79721541b122.binning_data.json,2021-03-02 04:43:21.740,2021-03-01 05:24:17.210,com.sec.android.app.shealth,-2,843,1.2516292,627.83997,35.81,VfS0qUERdZ,com.sec.android.app.shealth,f2d315eb-38af-41b1-9e5d-79721541b122,1614556800000,
8df94f50-455f-4d08-aabc-916f254db173.binning_data.json,2021-04-18 00:03:49.230,2021-04-17 04:49:38.022,com.sec.android.app.shealth,-2,5604,1.6754383,4747.53,359.61002,VfS0qUERdZ,com.sec.android.app.shealth,8df94f50-455f-4d08-aabc-916f254db173,1618617600000,
7342dbab-1784-411f-bef1-5f4cae1634d4.binning_data.json,2021-06-02 04:00:01.287,2021-06-02 04:00:01.287,com.sec.android.app.shealth,0,4234,1.346517,3220.27,211.92,im26HRLwRA,com.sec.android.app.shealth,7342dbab-1784-411f-bef1-5f4cae1634d4,1622505600000,
a88ae142-1944-4533-9415-5d7441646703.binning_data.json,2021-07-19 04:00:31.003,2021-07-17 11:40:14.123,com.sec.android.app.shealth,-2,7417,1.2799023,5509.41,373.28,VfS0qUERdZ,com.sec.android.app.shealth,a88ae142-1944-4533-9415-5d7441646703,1626480000000,
34409544-fe25-4116-a5d4-efbab7d262cf.binning_data.json,2021-01-11 03:53:50.019,2021-01-10 06:00:27.455,com.sec.android.app.shealth,-2,6542,1.2944903,4909.83,265.87,VfS0qUERdZ,com.sec.android.app.shealth,34409544-fe25-4116-a5d4-efbab7d262cf,1610236800000,
f18458d7-c73c-4e16-9286-d4f5e007cb82.binning_data.json,2021-03-02 05:00:32.452,2021-03-02 05:00:32.452,com.sec.android.app.shealth,0,843,1.2516292,627.83997,35.81,im26HRLwRA,com.sec.android.app.shealth,f18458d7-c73c-4e16-9286-d4f5e007cb82,1614556800000,
b4b8d137-bb33-4252-b0f5-a55b9b0e3c1a.binning_data.json,2021-04-18 04:00:04.053,2021-04-18 04:00:04.053,com.sec.android.app.shealth,0,5604,1.6754383,4747.53,359.61002,im26HRLwRA,com.sec.android.app.shealth,b4b8d137-bb33-4252-b0f5-a55b9b0e3c1a,1618617600000,
75f60db8-d529-4c0e-8445-72dcf80af7a8.binning_data.json,2021-09-03 04:00:03.472,2021-09-03 04:00:03.472,com.sec.android.app.shealth,0,6316,1.3572241,4760.71,321.52002,im26HRLwRA,com.sec.android.app.shealth,75f60db8-d529-4c0e-8445-72dcf80af7a8,1630540800000,
ddee597c-71c0-4236-86e4-958ebfd3cbe8.binning_data.json,2021-06-03 02:12:45.238,2021-06-02 04:02:49.502,com.sec.android.app.shealth,-2,1083,1.275639,806.51,53.35,VfS0qUERdZ,com.sec.android.app.shealth,ddee597c-71c0-4236-86e4-958ebfd3cbe8,1622592000000,
c4e5a924-f02c-4c1b-bc57-014487d08b63.binning_data.json,2021-07-18 04:00:26.785,2021-07-18 04:00:01.735,com.sec.android.app.shealth,0,7417,1.2799023,5509.41,373.28,im26HRLwRA,com.sec.android.app.shealth,c4e5a924-f02c-4c1b-bc57-014487d08b63,1626480000000,
13645960-5484-4a7b-8b4a-9fd385c699ea.binning_data.json,2021-01-11 05:00:02.051,2021-01-11 05:00:02.051,com.sec.android.app.shealth,0,6542,1.2944903,4909.83,265.87,im26HRLwRA,com.sec.android.app.shealth,13645960-5484-4a7b-8b4a-9fd385c699ea,1610236800000,
e1181046-c1fb-4334-8594-ab9eab11b2fe.binning_data.json,2021-03-03 04:11:03.925,2021-03-02 12:38:39.956,com.sec.android.app.shealth,-2,4311,1.3646365,3264.33,175.51,VfS0qUERdZ,com.sec.android.app.shealth,e1181046-c1fb-4334-8594-ab9eab11b2fe,1614643200000,
c448452a-43f4-4615-8313-49a90d74cf81.binning_data.json,2021-06-03 04:00:01.415,2021-06-03 04:00:01.415,com.sec.android.app.shealth,0,1083,1.275639,806.51,53.35,im26HRLwRA,com.sec.android.app.shealth,c448452a-43f4-4615-8313-49a90d74cf81,1622592000000,
5d496ffb-54e5-45f0-9b02-c5e9b93c4668.binning_data.json,2021-09-04 01:06:45.872,2021-09-03 04:03:03.313,com.sec.android.app.shealth,-2,4602,1.2914222,3436.35,235.51,VfS0qUERdZ,com.sec.android.app.shealth,5d496ffb-54e5-45f0-9b02-c5e9b93c4668,1630627200000,
4ecb5dad-3a6b-409a-b1e6-c9e8985b17d8.binning_data.json,2021-07-19 03:01:53.202,2021-07-18 04:24:30.339,com.sec.android.app.shealth,-2,3819,1.2247051,2816.55,189.02,VfS0qUERdZ,com.sec.android.app.shealth,4ecb5dad-3a6b-409a-b1e6-c9e8985b17d8,1626566400000,
66da0403-d482-40aa-8207-d657b17e2c8f.binning_data.json,2021-01-12 03:59:55.809,2021-01-11 11:25:31.911,com.sec.android.app.shealth,-2,4939,1.3979559,3765.64,199.25,VfS0qUERdZ,com.sec.android.app.shealth,66da0403-d482-40aa-8207-d657b17e2c8f,1610323200000,
b530f370-3b77-414a-9da2-d8c7d379d491.binning_data.json,2021-03-03 05:00:02.001,2021-03-03 05:00:02.001,com.sec.android.app.shealth,0,4311,1.3646365,3264.33,175.51,im26HRLwRA,com.sec.android.app.shealth,b530f370-3b77-414a-9da2-d8c7d379d491,1614643200000,
d61c41d7-ff82-40a7-92a8-50d3b715e416.binning_data.json,2021-04-19 03:43:51.229,2021-04-18 05:15:11.509,com.sec.android.app.shealth,-2,7853,1.5613247,6364.9097,457.47,VfS0qUERdZ,com.sec.android.app.shealth,d61c41d7-ff82-40a7-92a8-50d3b715e416,1618704000000,
236a3fa8-6a8b-4cd2-bec8-edef978b1fa3.binning_data.json,2021-09-04 04:00:01.897,2021-09-04 04:00:01.897,com.sec.android.app.shealth,0,4602,1.2914222,3436.35,235.51,im26HRLwRA,com.sec.android.app.shealth,236a3fa8-6a8b-4cd2-bec8-edef978b1fa3,1630627200000,
5a9a6fd4-a450-41c3-986d-399889fc2c74.binning_data.json,2021-06-04 03:44:42.604,2021-06-03 11:07:39.686,com.sec.android.app.shealth,-2,4866,1.6143496,3984.279,285.26004,VfS0qUERdZ,com.sec.android.app.shealth,5a9a6fd4-a450-41c3-986d-399889fc2c74,1622678400000,
1f4feb69-8ad9-423a-9c7f-9072d11287e0.binning_data.json,2021-03-04 03:20:57.941,2021-03-03 12:30:04.201,com.sec.android.app.shealth,-2,7011,1.4764804,5444.02,291.03,VfS0qUERdZ,com.sec.android.app.shealth,1f4feb69-8ad9-423a-9c7f-9072d11287e0,1614729600000,
fdd98ca4-af93-469c-8ece-533879640025.binning_data.json,2021-04-19 04:00:00.904,2021-04-19 04:00:00.904,com.sec.android.app.shealth,0,7853,1.5613247,6364.9097,457.47,im26HRLwRA,com.sec.android.app.shealth,fdd98ca4-af93-469c-8ece-533879640025,1618704000000,
8c439eb1-e9ed-412e-ab44-56f36d187b12.binning_data.json,2021-01-12 05:00:11.523,2021-01-12 05:00:11.523,com.sec.android.app.shealth,0,4939,1.3979559,3765.64,199.25,im26HRLwRA,com.sec.android.app.shealth,8c439eb1-e9ed-412e-ab44-56f36d187b12,1610323200000,
9e867e6b-d519-4bf6-9e14-8610e31831f4.binning_data.json,2021-09-05 03:34:08.258,2021-09-04 04:10:19.047,com.sec.android.app.shealth,-2,11904,1.2577275,8866.84,598.68,VfS0qUERdZ,com.sec.android.app.shealth,9e867e6b-d519-4bf6-9e14-8610e31831f4,1630713600000,
e3c08581-3b81-47fc-88cd-49beb9dfd1da.binning_data.json,2021-06-04 04:00:02.646,2021-06-04 04:00:02.646,com.sec.android.app.shealth,0,4866,1.6143496,3984.279,285.26004,im26HRLwRA,com.sec.android.app.shealth,e3c08581-3b81-47fc-88cd-49beb9dfd1da,1622678400000,
ba875644-aaef-4d31-a81d-e3bc2c3d9b40.binning_data.json,2021-04-20 02:54:27.037,2021-04-19 14:59:10.164,com.sec.android.app.shealth,-2,2343,1.8128375,2099.4697,165.63002,VfS0qUERdZ,com.sec.android.app.shealth,ba875644-aaef-4d31-a81d-e3bc2c3d9b40,1618790400000,
86b16f01-6135-47c7-98a7-6788e6d83fb7.binning_data.json,2021-07-19 04:00:04.130,2021-07-19 04:00:04.130,com.sec.android.app.shealth,0,3819,1.2247051,2816.55,189.02,im26HRLwRA,com.sec.android.app.shealth,86b16f01-6135-47c7-98a7-6788e6d83fb7,1626566400000,
0b5acf87-02ea-4751-8432-42e81af074f0.binning_data.json,2021-09-05 04:00:03.178,2021-09-05 04:00:03.178,com.sec.android.app.shealth,0,11904,1.2577275,8866.84,598.68,im26HRLwRA,com.sec.android.app.shealth,0b5acf87-02ea-4751-8432-42e81af074f0,1630713600000,
5cac35a0-83a4-4b0b-8f87-c7c444e299c4.binning_data.json,2021-01-13 04:02:18.236,2021-01-12 11:42:51.130,com.sec.android.app.shealth,-2,3459,1.3545936,2622.35,140.47,VfS0qUERdZ,com.sec.android.app.shealth,5cac35a0-83a4-4b0b-8f87-c7c444e299c4,1610409600000,
49464425-3bf3-4697-bcaf-f9aed99daa68.binning_data.json,2021-06-05 01:20:38.850,2021-06-04 11:20:19.956,com.sec.android.app.shealth,-2,2200,1.2105074,1631.8,108.68,VfS0qUERdZ,com.sec.android.app.shealth,49464425-3bf3-4697-bcaf-f9aed99daa68,1622764800000,
7dc8eb8c-7e85-4e2b-aad6-d3ca93b26b31.binning_data.json,2021-09-06 02:40:11.549,2021-09-05 04:29:41.824,com.sec.android.app.shealth,-2,2484,1.2808504,1841.0499,128.45999,VfS0qUERdZ,com.sec.android.app.shealth,7dc8eb8c-7e85-4e2b-aad6-d3ca93b26b31,1630800000000,
8a503ebe-bebf-4110-b5ec-d77919cc805a.binning_data.json,2021-03-04 05:00:01.878,2021-03-04 05:00:01.878,com.sec.android.app.shealth,0,7011,1.4764804,5444.02,291.03,im26HRLwRA,com.sec.android.app.shealth,8a503ebe-bebf-4110-b5ec-d77919cc805a,1614729600000,
69c3e8e4-447e-4ea2-a324-9af50f47fd8e.binning_data.json,2021-01-13 05:00:02.726,2021-01-13 05:00:02.726,com.sec.android.app.shealth,0,3459,1.3545936,2622.35,140.47,im26HRLwRA,com.sec.android.app.shealth,69c3e8e4-447e-4ea2-a324-9af50f47fd8e,1610409600000,
cc264098-a7d7-4050-94b3-8bac0a75fa2d.binning_data.json,2021-04-20 04:00:01.131,2021-04-20 04:00:01.131,com.sec.android.app.shealth,0,2343,1.8128375,2099.4697,165.63002,im26HRLwRA,com.sec.android.app.shealth,cc264098-a7d7-4050-94b3-8bac0a75fa2d,1618790400000,
