com.samsung.shealth.rewards,6212007,4
number_of_streak,start_time,exercise_type,device_type,exercise_session_id,update_time,create_time,source_pkg_name,program_id,title,time_offset,extra_data,deviceuuid,pkg_name,controller_id,end_time,datauuid,is_visible
,2020-09-19 04:00:00.000,,100003,,2020-09-25 04:00:04.997,2020-09-19 23:07:01.901,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6775}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2020-09-19 04:00:00.000,71b6b9cc-73b8-4bc8-869e-70e6c9257742,1,
,2021-05-23 04:00:00.000,,100003,,2021-05-29 04:00:05.662,2021-05-23 22:02:22.250,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":9582}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-05-23 04:00:00.000,e966e1bc-b292-47b0-be15-ea915eb75c63,1,
,2021-11-23 05:00:00.000,,100003,,2021-11-29 05:00:07.031,2021-11-23 18:49:36.341,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":8615}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-11-23 05:00:00.000,8e2799ad-a0b2-4db9-b9f9-6fb09fce7411,1,
,2021-05-30 04:00:00.000,,10009,,2021-06-05 04:00:02.704,2021-05-31 01:30:26.651,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6112}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-05-30 04:00:00.000,f77b34a5-0e8e-4cb2-a6b5-8f0dd6a5e89f,1,
,2020-09-28 04:00:00.000,,10009,,2020-10-04 04:00:02.142,2020-09-28 23:26:54.124,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6533}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2020-09-28 04:00:00.000,58252f74-8059-49df-b442-97ff1bc18093,1,
,2021-05-31 01:36:33.486,,,,2021-06-05 14:27:30.627,2021-05-31 01:36:33.495,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":false,""mValue"":60,""mValue2"":60}",im26HRLwRA,com.sec.android.app.shealth,goal.activity,2021-05-31 01:36:33.486,8f47098e-e033-4333-92df-b9c49559a094,0,
,2021-12-04 05:00:00.000,,100003,,2021-12-10 05:00:35.662,2021-12-04 22:35:03.466,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":7996}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-12-04 05:00:00.000,b3cc1a2f-f8ab-4f58-8fa3-51fa9f548c19,1,
,2021-06-12 01:27:20.019,,,,2021-06-20 19:16:05.904,2021-06-12 01:27:20.062,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":false,""mValue"":82,""mValue2"":60}",im26HRLwRA,com.sec.android.app.shealth,goal.activity,2021-06-12 01:27:20.019,16ee7918-970b-4300-8016-a082d47059ef,0,
,2020-10-08 00:19:36.469,,,,2020-10-09 01:06:46.542,2020-10-08 00:19:36.526,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":false,""mValue"":78,""mValue2"":60}",im26HRLwRA,com.sec.android.app.shealth,goal.activity,2020-10-08 00:19:36.469,24c86139-bd53-4885-982f-c41fb335688d,0,
,2021-06-11 04:00:00.000,,100003,,2021-06-17 04:00:05.849,2021-06-12 01:32:13.530,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":7953}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-06-11 04:00:00.000,efed9469-c42f-4482-83d5-ed54f5e62a2b,1,
,2021-12-12 05:00:00.000,,100003,,2021-12-18 05:00:11.721,2021-12-12 20:02:32.916,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":9632}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-12-12 05:00:00.000,51203174-c081-4f2e-b1a1-ed1bd81eab30,1,
,2021-06-26 20:18:00.412,,,,2021-07-17 23:53:57.875,2021-06-26 20:18:00.469,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":false,""mValue"":118,""mValue2"":60}",im26HRLwRA,com.sec.android.app.shealth,goal.activity,2021-06-26 20:18:00.412,44225c2c-46ae-4726-b020-64278da9a978,0,
,2020-10-16 04:00:00.000,,10009,,2020-10-22 04:00:04.943,2020-10-16 23:13:29.422,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":7291}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2020-10-16 04:00:00.000,56de25a1-bb62-46bf-8107-349e85f1f1c1,1,
,2021-06-26 04:00:00.000,,100003,,2021-07-02 04:00:08.483,2021-06-26 20:20:19.235,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":11472}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-06-26 04:00:00.000,6d025ccb-956f-4f63-bb3b-250902d7b2a5,1,
,2021-03-21 04:00:00.000,,100003,,2021-03-27 04:00:11.223,2021-03-21 22:53:22.015,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":7291}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-03-21 04:00:00.000,a5c59721-2ad5-404c-90cb-052634109b32,1,
,2021-07-19 04:00:00.000,,10009,,2021-07-25 04:00:05.668,2021-07-20 00:04:34.387,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6432}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-07-19 04:00:00.000,6a5e9896-0cf5-48ed-ae38-c4512a890343,1,
,2020-05-23 04:00:00.000,,100003,,2020-05-29 04:00:02.797,2020-05-23 22:02:00.999,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":16951}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2020-05-23 04:00:00.000,e2b2f0c2-cd20-476b-bd7a-53e31ee09172,1,
,2022-01-10 05:00:00.000,,100003,,2022-01-16 05:00:08.430,2022-01-10 22:55:04.520,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":6450}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-01-10 05:00:00.000,b59c5107-5798-4926-a8d3-bdbeda983245,1,
,2021-03-24 21:57:48.363,,,,2021-03-25 22:52:07.167,2021-03-24 21:57:48.394,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":false,""mValue"":75,""mValue2"":60}",im26HRLwRA,com.sec.android.app.shealth,goal.activity,2021-03-24 21:57:48.363,9ea81997-8f4d-4f79-a63d-3ef90f423a57,0,
,2021-07-31 04:00:00.000,,100003,,2021-08-06 04:00:06.799,2021-07-31 15:02:01.167,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":9223}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-07-31 04:00:00.000,1205aa89-d996-42b6-add4-db8b58ff8bd8,1,
,2020-06-01 23:26:05.919,,,,2020-06-04 02:43:39.132,2020-06-01 23:26:05.954,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":false,""mValue"":73,""mValue2"":60}",im26HRLwRA,com.sec.android.app.shealth,goal.activity,2020-06-01 23:26:05.919,8631991e-47c0-4ac1-9dc6-10e6214bf65f,0,
,2022-01-28 05:00:00.000,,100003,,2022-02-03 05:00:08.654,2022-01-29 01:40:37.087,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":6850}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-01-28 05:00:00.000,7a2761be-84c0-41f3-b21b-2a7393c8b506,1,
,2021-03-27 04:00:00.000,,100003,,2021-04-02 04:00:06.108,2021-03-27 22:19:01.058,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":7551}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-03-27 04:00:00.000,a62dbc08-1ad4-4bf0-9a72-79fa0917c876,1,
,2020-06-08 22:58:47.702,,,,2020-07-01 00:04:05.402,2020-06-08 22:58:47.725,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":false,""mValue"":66,""mValue2"":60}",im26HRLwRA,com.sec.android.app.shealth,goal.activity,2020-06-08 22:58:47.702,ba7aed02-3ea5-4116-acb1-7c9d8851ce45,0,
,2021-08-07 04:00:00.000,,100003,,2021-08-13 04:00:07.246,2021-08-07 15:40:31.856,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":11178}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-08-07 04:00:00.000,a21c5b2b-5257-4a72-97fc-7480a3120bc4,1,
,2022-02-06 05:00:00.000,,100003,,2022-02-12 05:00:07.677,2022-02-06 22:12:11.412,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":7564}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-02-06 05:00:00.000,0fcec502-d36e-455f-8f7b-b9ccd8d91230,1,
,2021-03-31 22:38:25.753,,,,2021-04-03 03:57:50.038,2021-03-31 22:38:25.761,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":false,""mValue"":61,""mValue2"":60}",im26HRLwRA,com.sec.android.app.shealth,goal.activity,2021-03-31 22:38:25.753,e2c5b9b9-84f8-4485-862c-3d864cdd3c41,0,
,2020-07-03 04:00:00.000,,10009,,2020-07-09 04:00:00.677,2020-07-03 23:08:14.174,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":9618}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2020-07-03 04:00:00.000,aa3c3643-7635-4f28-80ee-f5a3a164df45,1,
,2021-08-24 00:11:18.819,,,,2021-08-24 23:34:00.122,2021-08-24 00:11:18.858,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":true,""mValue"":62,""mValue2"":60}",im26HRLwRA,com.sec.android.app.shealth,goal.activity,2021-08-24 00:11:18.819,bcb45e0c-b840-4944-b913-d9ed17ed1c4b,0,
,2022-02-12 05:00:00.000,,100003,,2022-02-18 05:56:26.693,2022-02-13 03:06:08.005,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":7481}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-02-12 05:00:00.000,400d269d-8598-4569-aa7b-e9e8152cdf6c,1,
,2021-04-24 04:00:00.000,,100003,,2021-04-30 04:00:08.060,2021-04-25 00:51:40.225,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6243}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-04-24 04:00:00.000,31f128dd-31fc-42ca-9422-7177fe26e438,1,
,2020-07-06 04:00:00.000,,10009,,2020-07-12 04:00:00.575,2020-07-06 23:23:51.225,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":9374}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2020-07-06 04:00:00.000,d84199ec-07ea-4d18-924a-c3978c3010b5,1,
,2021-08-28 04:00:00.000,,100003,,2021-09-03 04:00:14.024,2021-08-28 13:51:42.873,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":11024}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-08-28 04:00:00.000,edb2469d-730d-4fa1-920e-350929d0323d,1,
,2022-02-27 05:00:00.000,,100003,,2022-03-05 05:00:05.066,2022-02-28 02:55:12.669,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":6096}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-02-27 05:00:00.000,9f55b149-9e70-4a9b-a12f-3d812d0a043b,1,
,2021-05-23 22:02:21.687,,,,2021-05-24 15:15:01.541,2021-05-23 22:02:21.701,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":false,""mValue"":97,""mValue2"":60}",im26HRLwRA,com.sec.android.app.shealth,goal.activity,2021-05-23 22:02:21.687,d04c3885-80a7-4dde-a14d-c91281e55b08,0,
,2020-07-08 04:00:00.000,,10009,,2020-07-14 04:00:00.838,2020-07-09 02:35:02.071,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6085}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2020-07-08 04:00:00.000,d4fdfb25-1907-4076-ac70-630b8cf74000,1,
,2021-08-31 00:41:17.577,,,,2021-09-02 23:34:26.920,2021-08-31 00:41:17.619,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":false,""mValue"":60,""mValue2"":60}",im26HRLwRA,com.sec.android.app.shealth,goal.activity,2021-08-31 00:41:17.577,f9d05f31-3821-443c-9027-e2f901d09dbd,0,
,2022-03-30 04:00:00.000,,100003,,2022-04-05 04:00:03.515,2022-03-30 23:00:04.141,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6690}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-03-30 04:00:00.000,8b6a0f76-22e9-43a6-863a-fbdba0b231fd,1,
,2021-05-30 04:00:00.000,,100003,,2021-06-05 04:00:03.315,2021-05-31 01:30:28.551,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6112}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-05-30 04:00:00.000,6bc7e1f0-3efe-4862-811d-4a62b4cebd16,1,
,2021-07-19 04:00:00.000,,100003,,2021-07-25 04:00:06.968,2021-07-20 00:04:35.128,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6432}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-07-19 04:00:00.000,197d489c-5589-40f4-8d17-467bb7b62d43,1,
,2022-04-19 04:00:00.000,,100003,,2022-04-25 04:00:04.438,2022-04-19 21:31:18.213,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6643}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-04-19 04:00:00.000,65ab691a-be7b-4b90-b6da-f340900e3f33,1,
,2021-06-11 04:00:00.000,,10009,,2021-06-17 04:00:04.369,2021-06-12 01:30:46.429,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":7953}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-06-11 04:00:00.000,b2567567-be43-4e4a-90ab-a5c7cc97b58e,1,
,2021-08-01 04:00:00.000,,10009,,2021-08-07 04:01:09.548,2021-08-01 23:19:23.758,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":13152}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-08-01 04:00:00.000,359a8b90-7073-41e9-81c9-88bac6d638ba,1,
,2022-04-29 04:00:00.000,,100003,,2022-05-05 04:00:04.241,2022-04-29 16:27:05.292,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":11173}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-04-29 04:00:00.000,db4414c9-69a6-4420-ad54-091e7403a609,1,
,2021-06-26 04:00:00.000,,10009,,2021-07-02 04:00:07.131,2021-06-26 20:20:18.440,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":11472}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-06-26 04:00:00.000,a38d845e-c1d2-4ecd-b833-cb0365fd78df,1,
,2021-08-20 20:05:52.306,,,,2021-08-24 00:11:18.855,2021-08-20 20:05:52.388,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":false,""mValue"":81,""mValue2"":60}",im26HRLwRA,com.sec.android.app.shealth,goal.activity,2021-08-20 20:05:52.306,a0401ab8-bc99-44ce-b82b-4e511c5a8246,0,
,2022-05-07 04:00:00.000,,100003,,2022-05-13 04:00:04.502,2022-05-08 00:15:10.637,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6663}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-05-07 04:00:00.000,6a8c4b6f-38de-4b0f-85ab-3501d26b8e12,1,
,2021-07-20 00:04:34.440,,,,2021-07-21 23:46:11.070,2021-07-20 00:04:34.475,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":true,""mValue"":65,""mValue2"":60}",im26HRLwRA,com.sec.android.app.shealth,goal.activity,2021-07-20 00:04:34.440,36140288-3a18-46cc-a3dc-47e58af1fe46,0,
,2021-08-24 23:34:00.107,,,,2021-08-28 13:51:42.202,2021-08-24 23:34:00.123,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":false,""mValue"":68,""mValue2"":60}",im26HRLwRA,com.sec.android.app.shealth,goal.activity,2021-08-24 23:34:00.107,f2d7c8b7-ec7f-4e22-a603-e5e8ba7051ef,0,
,2022-05-11 04:00:00.000,,100003,,2022-05-17 04:00:04.372,2022-05-11 22:15:02.578,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":9097}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-05-11 04:00:00.000,c1c008fe-567d-4e8d-9520-daa453982228,1,
,2021-08-01 23:18:57.144,,,,2021-08-07 15:38:00.240,2021-08-01 23:18:57.209,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":true,""mValue"":132,""mValue2"":60}",im26HRLwRA,com.sec.android.app.shealth,goal.activity,2021-08-01 23:18:57.144,6fc44566-5930-423f-96c3-d6cae4d210ce,0,
,2020-07-11 00:30:28.985,,,,2020-07-12 12:16:00.185,2020-07-11 00:30:29.007,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":true,""mValue"":72,""mValue2"":60}",im26HRLwRA,com.sec.android.app.shealth,goal.activity,2020-07-11 00:30:28.985,9e3b8748-9b55-4e68-8b0c-b42d3a501866,0,
,2022-05-21 04:00:00.000,,100003,,2022-05-27 04:00:04.555,2022-05-21 23:04:07.207,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6450}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-05-21 04:00:00.000,1942c080-de6f-4666-a446-3ffa15e4c6c1,1,
,2021-09-04 04:00:00.000,,100003,,2021-09-10 04:00:07.796,2021-09-04 23:10:22.267,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":11904}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-09-04 04:00:00.000,49aecccb-239c-4bd4-a240-6cd9cb411955,1,
,2021-08-20 04:00:00.000,,10009,,2021-08-26 04:00:04.414,2021-08-20 20:05:52.309,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":7751}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-08-20 04:00:00.000,89241362-148e-4d87-9c8d-4adee226afbb,1,
,2020-07-12 04:00:00.000,,100003,,2020-07-16 04:00:02.859,2020-07-12 14:26:39.132,,,tracker_pedometer_reward_most_walking_day,UTC-0400,"{""mTarget"":-1,""mValue"":22708}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2020-07-12 04:00:00.000,826cfc45-34a2-4af3-95aa-28cc72cecaa3,1,
,2021-09-15 04:00:00.000,,100003,,2021-09-21 04:00:59.641,2021-09-15 23:22:21.888,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6337}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-09-15 04:00:00.000,9c885d22-308a-49a8-94c5-2f3f6e7d5509,1,
,2020-11-11 22:35:02.793,,,,2020-11-28 21:15:17.724,2020-11-11 22:35:02.833,,,goal_activity_reward_goal_achieved,UTC-0500,"{""mIsCompleted"":false,""mValue"":78,""mValue2"":60}",im26HRLwRA,com.sec.android.app.shealth,goal.activity,2020-11-11 22:35:02.793,6e957943-c47b-4683-8cfd-8fabe2c65311,0,
,2021-08-24 04:00:00.000,,10009,,2021-08-30 04:00:05.279,2021-08-24 23:33:32.012,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6853}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-08-24 04:00:00.000,d5763faa-21e3-478a-b860-21999767e13c,1,
,2020-07-18 04:00:00.000,,100003,,2020-07-24 04:00:03.616,2020-07-18 12:31:00.839,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":20320}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2020-07-18 04:00:00.000,446b7d0d-502a-455f-9e88-886be18146f4,1,
,2021-10-02 04:00:00.000,,10009,,2021-10-08 04:00:05.880,2021-10-02 23:18:22.548,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":7822}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-10-02 04:00:00.000,8432db04-c114-46f6-b1ff-8db9a3952fce,1,
,2020-12-14 03:18:10.817,,,,2021-01-11 00:55:38.331,2020-12-14 03:18:10.909,,,goal_activity_reward_goal_achieved,UTC-0500,"{""mIsCompleted"":false,""mValue"":61,""mValue2"":60}",im26HRLwRA,com.sec.android.app.shealth,goal.activity,2020-12-14 03:18:10.817,7c154821-e371-4e16-beed-df52e3311b4e,0,
,2021-08-29 04:00:00.000,,10009,,2021-09-04 04:00:07.402,2021-08-29 23:44:13.502,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6589}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-08-29 04:00:00.000,5a20babd-b68e-4f44-87b1-333a08dd8ef1,1,
,2020-07-20 23:21:04.956,,,,2020-07-21 22:55:03.538,2020-07-20 23:21:04.964,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":false,""mValue"":84,""mValue2"":60}",im26HRLwRA,com.sec.android.app.shealth,goal.activity,2020-07-20 23:21:04.956,a167edc4-db50-40c1-bf7e-eedefd3729e1,0,
,2021-10-09 04:00:00.000,,10009,,2021-10-15 04:01:19.582,2021-10-09 20:53:37.618,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":8766}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-10-09 04:00:00.000,db63d387-f8ec-48f6-ab98-a812a2c77734,1,
,2021-01-24 02:53:19.629,,,,2021-02-15 03:14:43.399,2021-01-24 02:53:19.661,,,goal_activity_reward_goal_achieved,UTC-0500,"{""mIsCompleted"":false,""mValue"":60,""mValue2"":60}",im26HRLwRA,com.sec.android.app.shealth,goal.activity,2021-01-24 02:53:19.629,c0b62b12-ea04-4cc5-bba0-4b48973f5060,0,
,2021-09-02 04:00:00.000,,10009,,2021-09-08 04:00:04.625,2021-09-02 23:28:07.672,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6316}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-09-02 04:00:00.000,bb5c9698-b155-4b7a-858d-cd9d40b68b4b,1,
,2020-07-22 04:00:00.000,,100003,,2020-07-28 04:00:03.173,2020-07-23 01:20:08.588,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":10282}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2020-07-22 04:00:00.000,d2f3d02c-6d2f-46d0-b51b-f20f2c1da745,1,
,2021-10-15 04:00:00.000,,10009,,2021-10-21 04:00:05.357,2021-10-16 01:35:47.305,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":7638}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-10-15 04:00:00.000,29f810c6-2f52-41c1-a553-f91cff750964,1,
,2021-03-03 05:00:00.000,,100003,,2021-03-09 05:00:12.319,2021-03-03 23:37:11.418,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":7011}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-03-03 05:00:00.000,c4eb1188-c4ab-40fe-97a8-af61c3e3211e,1,
,2021-09-08 04:00:00.000,,10009,,2021-09-14 04:00:05.922,2021-09-08 23:21:44.124,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6286}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-09-08 04:00:00.000,669c91a1-e318-4df3-863f-6720aba3e541,1,
,2020-07-24 23:44:25.252,,,,2020-07-27 23:33:30.713,2020-07-24 23:44:25.269,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":false,""mValue"":73,""mValue2"":60}",im26HRLwRA,com.sec.android.app.shealth,goal.activity,2020-07-24 23:44:25.252,53a33e69-00e7-4f89-af60-a0bc72f4b834,0,
,2021-11-16 05:00:00.000,,10009,,2021-11-22 05:00:09.858,2021-11-16 18:35:08.243,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":9231}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-11-16 05:00:00.000,fcd64db6-e94c-41d0-abfc-cf41dc3a4454,1,
,2021-03-09 22:45:19.312,,,,2021-03-15 21:46:30.602,2021-03-09 22:45:19.360,,,goal_activity_reward_goal_achieved,UTC-0500,"{""mIsCompleted"":false,""mValue"":68,""mValue2"":60}",im26HRLwRA,com.sec.android.app.shealth,goal.activity,2021-03-09 22:45:19.312,fea0529f-ae2a-4ede-b0bc-ebedf24a4cbd,0,
,2021-09-18 19:40:45.927,,,,2021-09-19 03:13:42.917,2021-09-18 19:40:46.024,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":false,""mValue"":73,""mValue2"":60}",im26HRLwRA,com.sec.android.app.shealth,goal.activity,2021-09-18 19:40:45.927,1fe40c6a-464c-47ea-896a-acb0f8424e05,1,
,2020-07-29 23:58:31.751,,,,2020-08-01 00:02:19.205,2020-07-29 23:58:31.759,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":false,""mValue"":65,""mValue2"":60}",im26HRLwRA,com.sec.android.app.shealth,goal.activity,2020-07-29 23:58:31.751,2c9c77d3-fb8f-4c1b-b7ea-8e762197c6df,0,
,2021-11-28 05:00:00.000,,10009,,2021-12-04 05:00:14.650,2021-11-29 00:28:33.763,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":7283}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-11-28 05:00:00.000,577e6411-693f-49d2-b58d-4e74ba00b9fc,1,
,2021-10-02 04:00:00.000,,100003,,2021-10-08 04:00:07.274,2021-10-02 23:18:23.250,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":7822}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-10-02 04:00:00.000,14b70a42-7e54-41ae-97ae-70eb854b38d7,1,
