com.samsung.shealth.activity.day_summary,6212007,2
step_count,active_time,target,others_time,update_time,create_time,goal,longest_active_time,score,distance,calorie,extra_data,deviceuuid,run_time,pkg_name,walk_time,longest_idle_time,datauuid,day_time
1567,1029788,,0,2021-02-27 05:00:01.544,2021-02-26 05:00:01.989,60,60000,28,1158.4698,64.2,5608f1bf-48a6-4a30-b532-57b71b22070b.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,1029788,30960000,5608f1bf-48a6-4a30-b532-57b71b22070b,1614297600000,
556,370852,,0,2020-11-26 05:00:01.869,2020-11-25 05:00:00.533,60,37352,10,414.43002,23.069998,46c9ed17-1669-4cd2-9d2f-14440c739fbe.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,370852,23820000,46c9ed17-1669-4cd2-9d2f-14440c739fbe,1606262400000,
1230,819342,,0,2020-12-25 02:59:57.415,2020-12-24 05:00:02.227,60,44689,21,914.33,53.68999,68c073f5-0b63-4565-a77c-e850b37190d3.extra_data.json,im26HRLwRA,1600,com.sec.android.app.shealth,817742,27600000,68c073f5-0b63-4565-a77c-e850b37190d3,1608768000000,
1572,1048524,,0,2021-02-14 04:58:26.050,2021-02-13 05:00:01.597,60,44022,28,1172.27,65.94,41d03275-7f4d-4d80-946e-3bc324870d78.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,1048524,36360000,41d03275-7f4d-4d80-946e-3bc324870d78,1613174400000,
2682,1433289,,0,2021-03-05 05:00:01.923,2021-03-04 05:00:01.357,60,671546,38,2305.4778,148.76463,8994475d-d015-4308-8375-79b91aee307b.extra_data.json,im26HRLwRA,42370,com.sec.android.app.shealth,1390919,27240000,8994475d-d015-4308-8375-79b91aee307b,1614816000000,
4840,2722248,,0,2021-02-28 04:15:01.064,2021-02-27 05:00:01.362,60,2260430,75,3709.7134,196.05603,a614d866-18d5-40af-bc24-eb41b7272335.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,2722248,21120000,a614d866-18d5-40af-bc24-eb41b7272335,1614384000000,
1451,967817,,0,2020-12-31 02:43:28.677,2020-12-30 05:00:00.312,60,52693,26,1071.0698,61.499992,041a0fcd-4745-4729-a415-a6f3ad4f8921.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,967817,33600000,041a0fcd-4745-4729-a415-a6f3ad4f8921,1609286400000,
6646,3543429,,0,2021-03-11 02:15:05.969,2021-03-10 05:00:01.671,60,1394596,96,5597.791,335.74017,86480733-c66e-4f5d-b9a5-2193ce288b12.extra_data.json,im26HRLwRA,1004372,com.sec.android.app.shealth,2539057,25980000,86480733-c66e-4f5d-b9a5-2193ce288b12,1615334400000,
5701,3276893,,0,2021-03-06 04:53:33.246,2021-03-05 05:00:01.681,60,1446008,90,4381.2354,233.24367,bd33aa0b-bc5d-49d5-b7aa-cc5fd5a7b5b5.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,3276893,25260000,bd33aa0b-bc5d-49d5-b7aa-cc5fd5a7b5b5,1614902400000,
1442,949532,,0,2021-02-20 05:00:15.982,2021-02-19 05:00:01.614,60,60000,25,1094.1301,64.420006,61bd3657-7589-4503-b77e-84760ce5f3e2.extra_data.json,im26HRLwRA,18400,com.sec.android.app.shealth,931132,27960000,61bd3657-7589-4503-b77e-84760ce5f3e2,1613692800000,
6140,3527906,,0,2021-03-15 03:51:10.953,2021-03-14 05:00:00.851,60,2145000,96,4659.7295,252.72,a764aebc-c69d-44ac-b0ce-68e147eb8b44.extra_data.json,im26HRLwRA,3200,com.sec.android.app.shealth,3524706,19620000,a764aebc-c69d-44ac-b0ce-68e147eb8b44,1615680000000,
5116,2980010,,0,2021-01-06 05:00:00.469,2021-01-05 05:00:00.496,60,2417609,81,3923.3408,208.9767,4419870e-1539-4403-b6db-d34f62f6a04b.extra_data.json,im26HRLwRA,2400,com.sec.android.app.shealth,2977610,22440000,4419870e-1539-4403-b6db-d34f62f6a04b,1609804800000,
3267,2099661,,0,2021-03-17 04:00:01.458,2021-03-16 04:00:01.540,60,180000,56,2466.5,138.65999,007dadff-14d1-494f-aff3-4bb89a4a31a3.extra_data.json,im26HRLwRA,16800,com.sec.android.app.shealth,2082861,21480000,007dadff-14d1-494f-aff3-4bb89a4a31a3,1615852800000,
1588,1013083,,0,2020-12-02 03:19:23.117,2020-12-01 05:00:00.348,60,120000,26,1187.85,66.42,a195ed69-af94-4dc9-90be-af08c2807535.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,1013083,25800000,a195ed69-af94-4dc9-90be-af08c2807535,1606780800000,
4392,2637283,,0,2021-02-26 05:00:02.161,2021-02-25 05:00:01.863,60,1204704,71,3350.134,179.81937,b3f3d425-5c94-4792-92c4-e20fadde8f87.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,2637283,27420000,b3f3d425-5c94-4792-92c4-e20fadde8f87,1614211200000,
2729,1537214,,0,2021-03-12 05:00:02.182,2021-03-11 05:00:00.488,60,1029894,41,2341.4182,149.0423,37b587f0-85db-4d09-a3ea-f9dc5f7cc30a.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,1537214,24900000,37b587f0-85db-4d09-a3ea-f9dc5f7cc30a,1615420800000,
0,2567457,,0,2021-04-15 16:25:39.469,2021-03-20 04:00:01.815,60,1691653,70,3363.55,176.19,d003c2f8-3664-4e78-8855-403ce9dbf6dc.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,2567457,63245000,d003c2f8-3664-4e78-8855-403ce9dbf6dc,1616198400000,
4939,2862332,,0,2021-01-12 03:59:55.220,2021-01-11 05:00:00.719,60,1474568,78,3802.4014,201.24382,697ffc2b-c83e-40db-a519-8f4bc4767eaf.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,2862332,22980000,697ffc2b-c83e-40db-a519-8f4bc4767eaf,1610323200000,
352,234784,,0,2020-12-08 05:00:00.612,2020-12-07 05:00:00.547,60,23345,5,259.88,14.740001,11e3e331-45eb-4cb4-bd5c-375cb1f76451.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,234784,31140000,11e3e331-45eb-4cb4-bd5c-375cb1f76451,1607299200000,
386,257462,,0,2021-03-23 04:00:01.044,2021-03-22 04:00:00.863,60,25346,6,287.38,16.32,62d255e6-f2a4-4e2e-9d6a-cb9f34890c84.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,257462,35280000,62d255e6-f2a4-4e2e-9d6a-cb9f34890c84,1616371200000,
7011,3968320,,0,2021-03-04 03:20:57.298,2021-03-03 05:00:01.170,60,2349649,110,5466.387,292.30835,81562c72-2ec8-4fe0-b11e-ab3d702dd702.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,3968320,26940000,81562c72-2ec8-4fe0-b11e-ab3d702dd702,1614729600000,
1648,1089848,,0,2021-03-18 04:00:01.765,2021-03-17 04:00:01.390,60,60000,30,1238.04,68.329994,1a925b80-7e74-43b5-a7a6-ee31b6258058.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,1089848,17280000,1a925b80-7e74-43b5-a7a6-ee31b6258058,1615939200000,
2655,1770885,,0,2021-03-27 03:21:06.145,2021-03-26 04:00:00.749,60,60000,48,1969.93,111.45996,73b4b2e3-9c76-4cae-90c8-3329e1a0e615.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,1770885,36180000,73b4b2e3-9c76-4cae-90c8-3329e1a0e615,1616716800000,
5338,3077598,,0,2021-01-17 23:55:00.897,2021-01-17 05:00:00.581,60,1625787,85,4142.788,220.64333,5f6effc3-dc83-4c8e-ae12-e1274baf6f4d.extra_data.json,im26HRLwRA,2000,com.sec.android.app.shealth,3075598,28140000,5f6effc3-dc83-4c8e-ae12-e1274baf6f4d,1610841600000,
2151,1426148,,0,2021-03-29 03:47:02.938,2021-03-28 04:00:01.814,60,60000,38,1590.0602,93.780014,c52c91a0-65ff-47b8-a5ec-9a3550800f90.extra_data.json,im26HRLwRA,2800,com.sec.android.app.shealth,1423348,22560000,c52c91a0-65ff-47b8-a5ec-9a3550800f90,1616889600000,
7338,4130369,,0,2021-03-10 03:45:55.922,2021-03-09 05:00:01.448,60,2354693,113,5961.7036,344.1253,3a4c2977-bf44-4727-b978-1770b2fb977f.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,4130369,25560000,3a4c2977-bf44-4727-b978-1770b2fb977f,1615248000000,
5727,3669991,,0,2020-12-14 03:54:35.473,2020-12-13 05:00:01.353,60,300000,101,4270.88,236.60992,f1eb1040-7e17-4336-acfd-376fc84ee10b.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,3669991,21120000,f1eb1040-7e17-4336-acfd-376fc84ee10b,1607817600000,
3458,1998269,,0,2021-04-02 03:55:31.167,2021-04-01 04:00:00.332,60,1522899,55,2659.921,140.71602,130a1ce4-cf3b-45a1-b038-dfbfa046f79a.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,1998269,30360000,130a1ce4-cf3b-45a1-b038-dfbfa046f79a,1617235200000,
8281,4700047,,0,2021-03-24 02:08:26.662,2021-03-23 04:00:00.904,60,1425368,130,6853.889,398.28735,23179196-35bd-4915-bce6-ef199696b896.extra_data.json,im26HRLwRA,800,com.sec.android.app.shealth,4699247,19740000,23179196-35bd-4915-bce6-ef199696b896,1616457600000,
7410,4376043,,0,2021-03-16 04:00:01.727,2021-03-15 04:00:01.960,60,2166579,120,5675.4355,300.6993,b7a985c9-5d5a-498d-b42c-671b42c21d74.extra_data.json,im26HRLwRA,358,com.sec.android.app.shealth,4375685,17160000,b7a985c9-5d5a-498d-b42c-671b42c21d74,1615766400000,
6127,3655804,,0,2021-01-24 03:15:02.310,2021-01-23 05:00:00.611,60,1112400,100,4711.667,254.19872,e1a9b822-439f-4c57-aaec-4378cef98bdf.extra_data.json,im26HRLwRA,7200,com.sec.android.app.shealth,3648604,30120000,e1a9b822-439f-4c57-aaec-4378cef98bdf,1611360000000,
1629,1083178,,0,2021-04-08 04:00:01.863,2021-04-07 04:00:01.412,60,60000,30,1202.4598,83.11001,14b31f8f-a121-4b24-ad33-ceedf8ca750f.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,1083178,27420000,14b31f8f-a121-4b24-ad33-ceedf8ca750f,1617753600000,
2955,1941012,,0,2021-04-04 03:24:20.145,2021-04-03 04:00:01.569,60,120000,53,2198.6997,123.25999,2e36b607-d4d1-44f9-839f-4374de10e2b4.extra_data.json,im26HRLwRA,2800,com.sec.android.app.shealth,1938212,23820000,2e36b607-d4d1-44f9-839f-4374de10e2b4,1617408000000,
3582,2379315,,0,2020-12-20 03:40:14.419,2020-12-19 05:00:02.424,60,60000,65,2625.7292,151.97997,8a483d13-ac82-4e35-88b0-6784cfa70782.extra_data.json,im26HRLwRA,14800,com.sec.android.app.shealth,2364515,29280000,8a483d13-ac82-4e35-88b0-6784cfa70782,1608336000000,
1236,824412,,0,2021-01-30 04:23:50.091,2021-01-29 05:00:00.503,60,46690,21,919.11,51.68,6231bbbf-d335-47fe-b7ec-137e6058a676.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,824412,29220000,6231bbbf-d335-47fe-b7ec-137e6058a676,1611878400000,
9535,5977201,,0,2021-03-30 04:00:00.712,2021-03-29 04:00:00.470,60,1569185,165,7255.687,394.35727,f1692f4f-d056-45d7-98f6-1e2d4097f602.extra_data.json,im26HRLwRA,6595,com.sec.android.app.shealth,5970606,20760000,f1692f4f-d056-45d7-98f6-1e2d4097f602,1616976000000,
4751,2690278,,0,2021-04-14 03:18:43.594,2021-04-13 04:00:01.565,60,2147352,73,3686.4775,240.22182,1bde8f97-25f8-47a9-912e-ad3852a20903.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,2690278,24120000,1bde8f97-25f8-47a9-912e-ad3852a20903,1618272000000,
7291,4244508,,0,2021-03-22 03:36:52.438,2021-03-21 04:00:00.520,60,2412186,116,5599.465,296.38293,3f266abf-3d8a-48ad-b6d8-fe8fcdba88c6.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,4244508,30960000,3f266abf-3d8a-48ad-b6d8-fe8fcdba88c6,1616284800000,
1058,705686,,0,2021-04-10 02:55:01.633,2021-04-09 04:00:00.388,60,45356,18,782.7,53.229992,ff579c21-f342-47d5-a14a-402038a8fd09.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,705686,25440000,ff579c21-f342-47d5-a14a-402038a8fd09,1617926400000,
1445,911859,,0,2020-12-26 04:59:26.546,2020-12-25 05:00:02.226,60,120000,25,1105.66,62.57,1f40e97f-6e65-49d5-ab6e-94b7b2767b49.extra_data.json,im26HRLwRA,6800,com.sec.android.app.shealth,905059,26160000,1f40e97f-6e65-49d5-ab6e-94b7b2767b49,1608854400000,
5274,3116916,,0,2021-04-05 02:48:21.349,2021-04-04 04:00:01.654,60,1449000,85,4039.767,214.86583,6473e2b8-4e16-45ce-bbcb-e419792c5a80.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,3116916,30540000,6473e2b8-4e16-45ce-bbcb-e419792c5a80,1617494400000,
2343,1268926,,0,2021-04-20 04:00:00.812,2021-04-19 04:00:00.527,60,882467,35,2114.5208,166.64702,b3961856-347c-4289-9f84-1c3a1ee7ae29.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,1268926,39540000,b3961856-347c-4289-9f84-1c3a1ee7ae29,1618790400000,
5175,2981230,,0,2021-02-05 05:00:01.828,2021-02-04 05:00:01.334,60,938775,81,3977.5715,210.82376,05a8d1fe-6ff6-478b-b7d6-26b6bb7824dd.extra_data.json,im26HRLwRA,170,com.sec.android.app.shealth,2981060,24420000,05a8d1fe-6ff6-478b-b7d6-26b6bb7824dd,1612396800000,
7551,4694596,,0,2021-03-28 04:00:01.902,2021-03-27 04:00:01.424,60,1277213,130,5649.0586,309.97052,73668130-f1f6-4417-9f1d-24b087250c88.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,4694596,15300000,73668130-f1f6-4417-9f1d-24b087250c88,1616803200000,
944,628580,,0,2021-01-01 05:00:00.736,2020-12-31 05:00:00.540,60,40687,16,700.4501,40.480007,c45ba8e2-7d1f-4d68-8363-876640a01372.extra_data.json,im26HRLwRA,1600,com.sec.android.app.shealth,626980,29520000,c45ba8e2-7d1f-4d68-8363-876640a01372,1609372800000,
3350,2203211,,0,2021-04-11 03:55:02.126,2021-04-10 04:00:02.117,60,60000,58,2596.37,176.12003,4187e665-64a4-4b02-b988-f9f5a26aa9a0.extra_data.json,im26HRLwRA,46800,com.sec.android.app.shealth,2156411,30000000,4187e665-64a4-4b02-b988-f9f5a26aa9a0,1618012800000,
4240,2393450,,0,2021-04-16 02:50:02.289,2021-04-15 04:00:00.612,60,2169328,65,3326.1707,214.39568,73f3ee6f-19f9-4c22-8708-01add2a90b10.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,2393450,26100000,73f3ee6f-19f9-4c22-8708-01add2a90b10,1618444800000,
5475,3217947,,0,2021-02-11 05:00:00.399,2021-02-10 05:00:00.615,60,1747351,88,4195.934,222.8883,3d93eb66-476a-44c0-bb07-615eca39d1a3.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,3217947,33960000,3d93eb66-476a-44c0-bb07-615eca39d1a3,1612915200000,
5844,3617167,,0,2021-04-03 03:57:50.021,2021-04-02 04:00:01.231,60,844618,100,4376.9375,240.57858,c55c874b-05db-460b-a90a-f37547bcea5a.extra_data.json,im26HRLwRA,2000,com.sec.android.app.shealth,3615167,30840000,c55c874b-05db-460b-a90a-f37547bcea5a,1617321600000,
2706,1791532,,0,2021-04-26 02:05:25.754,2021-04-25 04:00:01.045,60,60000,48,2007.65,133.51001,8b13e979-a06e-4878-85f4-48de738b3f8e.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,1791532,31020000,8b13e979-a06e-4878-85f4-48de738b3f8e,1619308800000,
2126,1409251,,0,2021-04-17 04:00:01.698,2021-04-16 04:00:01.283,60,120000,38,1574.5802,105.67,e97bcc40-0be0-4757-bdb1-cb852145a508.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,1409251,25560000,e97bcc40-0be0-4757-bdb1-cb852145a508,1618531200000,
5894,3409905,,0,2021-04-09 03:25:07.614,2021-04-08 04:00:01.677,60,2054602,93,4568.7236,298.69333,6049ae3e-a56c-45ba-a7b4-de226b82d94a.extra_data.json,im26HRLwRA,5200,com.sec.android.app.shealth,3404705,25440000,6049ae3e-a56c-45ba-a7b4-de226b82d94a,1617840000000,
5327,3032711,,0,2021-04-22 03:28:48.698,2021-04-21 04:00:01.552,60,1455800,83,4087.0432,269.62216,7aa6e73f-acac-4abc-ad8f-8ee1944ea8bb.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,3032711,27480000,7aa6e73f-acac-4abc-ad8f-8ee1944ea8bb,1618963200000,
522,348174,,0,2021-02-17 01:01:29.302,2021-02-16 05:00:00.506,60,23345,8,386.32996,21.91,89f760d9-b5ea-4c58-bcd0-541947f77537.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,348174,28320000,89f760d9-b5ea-4c58-bcd0-541947f77537,1613433600000,
672,448224,,0,2021-05-02 03:36:42.721,2021-05-01 04:00:00.943,60,35351,11,499.97,32.609997,62873c50-1b78-41bc-9fff-509b90e22549.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,448224,31320000,62873c50-1b78-41bc-9fff-509b90e22549,1619827200000,
5231,3073533,,0,2021-01-07 05:00:00.897,2021-01-06 05:00:00.388,60,1568924,85,4001.4753,213.22849,7db1fc07-80de-43fc-a1f2-06419fc4fa10.extra_data.json,im26HRLwRA,800,com.sec.android.app.shealth,3072733,23700000,7db1fc07-80de-43fc-a1f2-06419fc4fa10,1609891200000,
4505,2477972,,0,2021-04-15 04:00:00.897,2021-04-14 04:00:01.916,60,2103285,68,3472.6995,226.09483,e8ec9ef0-42c5-4f0e-b60c-a521279ffc82.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,2477972,26280000,e8ec9ef0-42c5-4f0e-b60c-a521279ffc82,1618358400000,
573,382191,,0,2021-02-23 05:00:00.430,2021-02-22 05:00:09.690,60,42021,10,423.48996,23.929998,b1231ead-b35b-4577-b1ea-4020c5482365.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,382191,37980000,b1231ead-b35b-4577-b1ea-4020c5482365,1613952000000,
5731,3274008,,0,2021-04-28 04:00:01.578,2021-04-27 04:00:00.289,60,2179333,90,4394.795,286.53955,514d3e48-930b-4fae-95d2-0bd8da132625.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,3274008,24600000,514d3e48-930b-4fae-95d2-0bd8da132625,1619481600000,
848,565616,,0,2021-04-23 04:00:00.651,2021-04-22 04:00:00.881,60,45356,15,628.9,42.859997,7c8b235b-d963-4285-8410-686f6475da97.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,565616,23580000,7c8b235b-d963-4285-8410-686f6475da97,1619049600000,
3459,1987898,,0,2021-01-13 04:02:17.454,2021-01-12 05:00:01.901,60,805117,55,2638.0166,141.37852,6ea62ba2-dd17-4c3a-a49b-e66c318dc012.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,1987898,24120000,6ea62ba2-dd17-4c3a-a49b-e66c318dc012,1610409600000,
2687,1534313,,0,2021-04-21 04:00:01.643,2021-04-20 04:00:00.725,60,1087768,41,2072.667,134.72533,42e43db0-3e65-44d6-a685-cc9334ac4adb.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,1534313,27600000,42e43db0-3e65-44d6-a685-cc9334ac4adb,1618876800000,
1975,1310595,,0,2021-05-08 04:00:02.675,2021-05-07 04:00:01.110,60,60000,35,1478.75,97.74,336c2a39-88a1-4158-8480-696cdbcd5635.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,1310595,28200000,336c2a39-88a1-4158-8480-696cdbcd5635,1620345600000,
2122,1406643,,0,2021-03-01 04:43:30.007,2021-02-28 05:00:01.599,60,60000,38,1579.0,88.15001,b7a2b94b-7175-4fe9-89f2-a4d7b4f9e8ba.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,1406643,23760000,b7a2b94b-7175-4fe9-89f2-a4d7b4f9e8ba,1614470400000,
4109,2405485,,0,2021-04-27 04:00:00.426,2021-04-26 04:00:01.072,60,2044950,66,3128.885,206.20248,878f1e9b-efdd-4b37-9c36-f5862e832ef8.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,2405485,24540000,878f1e9b-efdd-4b37-9c36-f5862e832ef8,1619395200000,
730,486910,,0,2021-01-19 05:00:01.595,2021-01-18 05:00:00.624,60,60000,13,542.93994,30.139996,c056bfd2-f2a1-4f20-8219-59b27d5996c3.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,486910,30540000,c056bfd2-f2a1-4f20-8219-59b27d5996c3,1610928000000,
775,516925,,0,2021-05-04 04:00:01.749,2021-05-03 04:00:00.558,60,42021,13,575.4,39.210003,425bbaed-7c35-4e3c-83bd-75920c06cdb7.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,516925,27420000,425bbaed-7c35-4e3c-83bd-75920c06cdb7,1620000000000,
4759,2680718,,0,2021-04-29 04:00:00.951,2021-04-28 04:00:01.504,60,2252438,73,3663.91,239.10149,07ce15cd-8db6-4e59-adf2-943c9684540c.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,2680718,29100000,07ce15cd-8db6-4e59-adf2-943c9684540c,1619568000000,
5900,3408831,,0,2021-05-14 04:00:00.723,2021-05-13 04:00:01.719,60,2692253,93,4540.15,298.39523,295de14b-fae6-456f-bc8c-7a09e2918c87.extra_data.json,im26HRLwRA,1200,com.sec.android.app.shealth,3407631,27240000,295de14b-fae6-456f-bc8c-7a09e2918c87,1620864000000,
8135,4947526,,0,2021-03-07 04:32:22.720,2021-03-06 05:00:01.983,60,480000,135,6095.3276,338.23004,6ffd77c9-e94a-427d-91f7-dbb6eae6c83d.extra_data.json,im26HRLwRA,34231,com.sec.android.app.shealth,4913295,26520000,6ffd77c9-e94a-427d-91f7-dbb6eae6c83d,1614988800000,
5799,3259167,,0,2021-05-03 04:00:00.629,2021-05-02 04:00:00.434,60,2344406,90,4463.252,293.50403,69eaead4-9cd6-45b9-b102-6330ecb784a1.extra_data.json,im26HRLwRA,14000,com.sec.android.app.shealth,3245167,28320000,69eaead4-9cd6-45b9-b102-6330ecb784a1,1619913600000,
5530,3465459,,0,2021-05-10 04:00:01.042,2021-05-09 04:00:01.404,60,1752129,95,4240.4014,278.3325,451b4187-0c07-4e94-bfe3-381bf29e65a0.extra_data.json,im26HRLwRA,4400,com.sec.android.app.shealth,3461059,31620000,451b4187-0c07-4e94-bfe3-381bf29e65a0,1620518400000,
5729,3363980,,0,2021-01-25 05:00:00.893,2021-01-24 05:00:01.244,60,1442992,93,4337.666,235.46918,30f0d0bc-4eec-46a1-8f90-7ebd25a0e199.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,3363980,30780000,30f0d0bc-4eec-46a1-8f90-7ebd25a0e199,1611446400000,
4986,3020830,,0,2021-05-05 04:00:01.780,2021-05-04 04:00:01.686,60,1213840,83,3886.241,252.60365,bf6653da-3528-4d4b-ba35-008645677873.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,3020830,28020000,bf6653da-3528-4d4b-ba35-008645677873,1620086400000,
2962,1586549,,0,2021-03-13 05:00:00.930,2021-03-12 05:00:01.991,60,1038676,43,2658.4863,180.83397,85a27dca-f2e0-48a5-a4ff-205d43cea19e.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,1586549,25260000,85a27dca-f2e0-48a5-a4ff-205d43cea19e,1615507200000,
4824,2846305,,0,2021-05-09 03:35:38.211,2021-05-08 04:00:02.588,60,2423294,78,3717.9668,242.34152,239c074b-d352-42b8-bae9-bd2a5ed236f9.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,2846305,33900000,239c074b-d352-42b8-bae9-bd2a5ed236f9,1620432000000,
5138,2985626,,0,2021-05-20 04:00:00.622,2021-05-19 04:00:00.470,60,1504287,81,3952.2617,259.24283,68eba848-6e22-4fb4-8a70-a54fc7a0e5f9.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,2985626,28920000,68eba848-6e22-4fb4-8a70-a54fc7a0e5f9,1621382400000,
9638,5677622,,0,2021-05-16 04:00:01.101,2021-05-15 04:00:02.101,60,2104413,156,7290.486,484.59668,fe2d2356-c668-4a26-ba4a-eb94e97f7855.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,5677622,22680000,fe2d2356-c668-4a26-ba4a-eb94e97f7855,1621036800000,
825,550275,,0,2021-05-11 04:00:02.435,2021-05-10 04:00:00.940,60,46690,15,619.66003,40.270004,41875c98-3ba5-47de-b54a-416c35045253.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,550275,28080000,41875c98-3ba5-47de-b54a-416c35045253,1620604800000,
5745,3277747,,0,2021-03-19 04:00:01.949,2021-03-18 04:00:01.522,60,2099275,90,4421.1196,233.8515,5f1b0099-014f-4769-989e-bc901e0446e8.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,3277747,18060000,5f1b0099-014f-4769-989e-bc901e0446e8,1616025600000,
3259,2164355,,0,2021-01-31 04:55:01.305,2021-01-30 05:00:01.547,60,60000,60,2424.6902,135.08002,012af79b-009a-4598-ab73-34ccd1c76f7f.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,2164355,25020000,012af79b-009a-4598-ab73-34ccd1c76f7f,1611964800000,
5153,2980997,,0,2021-05-26 04:00:00.574,2021-05-25 04:00:00.586,60,2293687,81,3949.3464,258.2165,dbf34dcc-046e-46a8-9fb1-71ed2e0b29a3.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,2980997,26700000,dbf34dcc-046e-46a8-9fb1-71ed2e0b29a3,1621900800000,
2795,1832129,,0,2021-05-15 01:55:19.417,2021-05-14 04:00:00.551,60,240000,50,2093.7703,138.75002,f66a2e9b-b199-4729-993d-e99111fef5d3.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,1832129,20700000,f66a2e9b-b199-4729-993d-e99111fef5d3,1620950400000,
1038,692079,,0,2021-05-22 01:20:43.017,2021-05-21 04:00:01.869,60,60000,18,779.48,51.27999,9613c22b-be30-4683-85d1-e739b3be5dac.extra_data.json,im26HRLwRA,400,com.sec.android.app.shealth,691679,28980000,9613c22b-be30-4683-85d1-e739b3be5dac,1621555200000,
8215,4542923,,0,2021-03-25 02:28:44.563,2021-03-24 04:00:00.579,60,1138472,125,6838.352,403.59866,c7c4894b-6923-4e2d-9970-d9e270eb784f.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,4542923,19740000,c7c4894b-6923-4e2d-9970-d9e270eb784f,1616544000000,
2276,1518092,,0,2021-05-17 03:35:00.291,2021-05-16 04:00:01.015,60,50692,41,1681.1599,111.870026,2feda41a-9565-4bdd-84c2-15b3c4e4308b.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,1518092,26880000,2feda41a-9565-4bdd-84c2-15b3c4e4308b,1621123200000,
2549,1646332,,0,2021-02-06 06:15:16.536,2021-02-05 05:00:01.641,60,180000,45,1942.14,107.05,516ad9ea-bedd-4b6a-83b7-e874efd6d70d.extra_data.json,im26HRLwRA,10904,com.sec.android.app.shealth,1635428,27600000,516ad9ea-bedd-4b6a-83b7-e874efd6d70d,1612483200000,
4380,2675440,,0,2021-06-01 04:00:01.711,2021-05-31 04:00:02.164,60,2195059,73,3289.2844,219.31415,8138530c-a02f-4889-b7c3-c7e629ab2a5e.extra_data.json,im26HRLwRA,0,com.sec.android.app.shealth,2675440,30840000,8138530c-a02f-4889-b7c3-c7e629ab2a5e,1622419200000,
