com.samsung.shealth.tracker.pedometer_step_count,6212007,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
15639,4,0,26,2022-05-21 22:42:00.000,,,2022-05-21 22:43:14.746,2022-05-21 22:43:14.746,26,1.25,19.55,1.09,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-21 22:43:00.000,bb416b4f-67f7-4e1a-9fbe-21c4cba2d000,
6006,4,0,9,2022-05-27 17:44:00.000,,,2022-05-27 17:44:29.213,2022-05-27 17:44:26.363,9,1.1138617,6.6899996,0.42000005,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-27 17:45:00.000,4562d681-b2b3-4a5a-9d34-e980dcd9d3e2,
35632,4,0,62,2022-05-24 16:50:00.000,,,2022-05-24 16:55:00.439,2022-05-24 16:55:00.439,62,1.3055556,46.52,2.76,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-24 16:51:00.000,15f06d4b-0c6e-41f4-b468-4229b94d09c3,
40599,4,0,72,2022-05-25 11:01:00.000,,,2022-05-25 11:01:54.247,2022-05-25 11:01:50.290,72,1.335992,54.23999,2.9599998,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-25 11:02:00.000,dd4c1bc5-99b3-4511-8d7d-81eeb4b6a72e,
18975,4,0,37,2022-05-27 18:06:00.000,,,2022-05-27 18:11:24.403,2022-05-27 18:11:24.403,37,1.5277777,28.99,1.59,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-27 18:07:00.000,36456d26-f569-4031-9a6f-c6b4f2e0897e,
35689,4,0,60,2022-05-26 11:20:00.000,,,2022-05-26 11:21:12.623,2022-05-26 11:20:32.728,60,1.2502134,44.619987,2.519999,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-26 11:21:00.000,0d440155-b15a-4404-89c7-505b188ee2b4,
46960,4,0,55,2022-05-25 11:02:00.000,,,2022-05-25 11:03:32.125,2022-05-25 11:03:32.125,90,1.3055556,61.31,5.16,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-25 11:03:00.000,fb9cf6af-f718-4c43-9338-586ca0863a0f,
5152,4,0,9,2022-05-21 22:43:00.000,,,2022-05-21 22:43:14.773,2022-05-21 22:43:14.773,9,1.3333334,6.87,0.39,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-21 22:44:00.000,140fd28c-a488-49ca-9275-15dcb112cc72,
35819,4,0,52,2022-05-22 20:07:00.000,,,2022-05-22 20:07:40.850,2022-05-22 20:07:00.597,52,1.0469222,37.49999,2.469999,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-22 20:08:00.000,9a1e72da-dd86-4725-a065-1304b180d4a4,
8529,4,0,16,2022-05-25 11:03:00.000,,,2022-05-25 11:03:32.151,2022-05-25 11:03:32.151,16,1.4444445,12.32,0.64,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-25 11:04:00.000,04ff59c6-312b-4a8b-9f18-55fe3735369f,
10433,4,0,17,2022-05-21 22:46:00.000,,,2022-05-21 22:46:18.657,2022-05-21 22:46:17.196,17,1.2008846,12.53,0.7300001,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-21 22:47:00.000,d7e681e6-3e4b-4e85-bf21-b4ed2a3ec532,
57482,4,0,82,2022-05-22 20:08:00.000,,,2022-05-22 20:08:59.661,2022-05-22 20:08:05.921,82,1.0251766,58.929996,4.0799975,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-22 20:09:00.000,21017fd9-5b9f-4194-bc43-ef48b54466b7,
23198,4,0,40,2022-05-26 11:21:00.000,,,2022-05-26 11:26:26.629,2022-05-26 11:21:12.651,40,1.2992227,30.140001,1.73,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-26 11:22:00.000,f990a26b-6d79-4475-8e57-a8ead1a1954c,
12357,4,0,19,2022-05-27 18:07:00.000,,,2022-05-27 18:11:24.470,2022-05-27 18:11:24.470,19,1.111111,13.73,0.9,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-27 18:08:00.000,80be5cc5-839d-4a6d-8c89-b619f17c9a57,
10149,4,0,19,2022-05-24 16:51:00.000,,,2022-05-24 16:55:00.513,2022-05-24 16:55:00.513,19,1.4444444,14.66,0.76,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-24 16:52:00.000,ea3ff80e-8ef6-4e2c-8ec2-a27897765118,
26805,4,0,49,2022-05-24 16:52:00.000,,,2022-05-24 16:55:00.570,2022-05-24 16:55:00.570,49,1.3888888,37.23,2.0,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-24 16:53:00.000,0cc57aab-244c-4a4d-9480-8b430541f91a,
11995,4,0,22,2022-05-27 18:08:00.000,,,2022-05-27 18:11:24.540,2022-05-27 18:11:24.540,22,1.3888888,16.66,0.95,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-27 18:09:00.000,3b630011-ff5d-4c82-8da9-5d326516895c,
60000,4,0,93,2022-05-22 20:09:00.000,,,2022-05-22 20:09:59.991,2022-05-22 20:09:00.321,93,1.1328336,67.970024,4.3599973,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-22 20:10:00.000,5b251e39-1314-4885-a75c-fb067e769664,
4005,4,0,8,2022-05-26 11:24:00.000,,,2022-05-26 11:26:26.673,2022-05-26 11:26:26.673,8,1.5277778,6.12,0.35,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-26 11:25:00.000,2628ef53-553d-4bdb-adb4-e5d50fdb5c56,
12561,4,0,22,2022-05-27 18:13:00.000,,,2022-05-27 18:13:50.848,2022-05-27 18:13:50.848,22,1.3055556,16.4,0.95,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-27 18:14:00.000,5a098a05-2b93-4cad-b37d-4dc609429f37,
54414,4,0,91,2022-05-22 20:10:00.000,,,2022-05-22 20:10:56.439,2022-05-22 20:10:00.623,91,1.247831,67.899994,3.679998,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-22 20:11:00.000,1dc239ca-46ac-4155-92d8-c6df9997f4c8,
21525,4,0,38,2022-05-21 22:47:00.000,,,2022-05-21 22:48:01.555,2022-05-21 22:48:01.555,38,1.3333334,28.7,1.6,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-21 22:48:00.000,e874847e-2a4e-46b1-ace0-446fd677cda3,
17250,4,0,31,2022-05-24 16:53:00.000,,,2022-05-24 16:55:00.611,2022-05-24 16:55:00.611,31,1.3611112,23.48,1.29,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-24 16:54:00.000,673074d2-490a-4ac9-a26f-f613131e44db,
4022,4,0,6,2022-05-27 18:14:00.000,,,2022-05-27 18:14:06.603,2022-05-27 18:14:06.603,6,1.1111112,4.47,0.27,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-27 18:15:00.000,ef3e07da-6018-4c5d-8d38-75c35393095a,
22938,4,0,43,2022-05-21 22:48:00.000,,,2022-05-21 22:49:02.599,2022-05-21 22:48:01.728,43,1.4238065,32.66,1.8100001,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-21 22:49:00.000,4a5871a0-4a40-47eb-8aa5-fb8e9c17298d,
7814,4,0,14,2022-05-26 11:25:00.000,,,2022-05-26 11:26:26.708,2022-05-26 11:26:26.708,14,1.3333334,10.42,0.6,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-26 11:26:00.000,c073ec3e-bca4-41e1-9ad7-024dabc670ea,
20679,4,0,34,2022-05-27 18:20:00.000,,,2022-05-27 18:21:24.851,2022-05-27 18:20:37.495,42,1.5367701,31.78,1.92,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-27 18:21:00.000,2321e4b0-f6d5-4869-b9dc-6d7a0aa59a1e,
26023,4,0,49,2022-05-24 16:55:00.000,,,2022-05-24 16:58:09.262,2022-05-24 16:58:09.262,49,1.4444444,37.59,2.06,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-24 16:56:00.000,0948d0d7-bc89-463b-9cd9-fc2abd66bc30,
10890,4,0,19,2022-05-21 22:49:00.000,,,2022-05-21 22:49:43.880,2022-05-21 22:49:43.880,19,1.3333334,14.52,0.82,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-21 22:50:00.000,6f9d2a11-e4f3-4fb2-9ff9-35a36903fc86,
24580,4,0,21,2022-05-27 18:21:00.000,,,2022-05-27 18:21:43.158,2022-05-27 18:21:24.870,48,1.3396677,32.930004,1.9999992,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-27 18:22:00.000,5f459445-51a1-47bb-b8dd-72a93f2fd52a,
14162,4,0,25,2022-05-24 16:56:00.000,,,2022-05-24 16:58:09.307,2022-05-24 16:58:09.307,27,1.4722222,20.85,1.08,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-24 16:57:00.000,5dcee277-4534-4461-8a7b-a0cf420edea0,
4146,4,0,8,2022-05-27 18:22:00.000,,,2022-05-27 18:25:53.538,2022-05-27 18:25:53.538,8,1.4444445,5.99,0.35,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-27 18:23:00.000,d1de39e7-c430-4ea0-96c4-4c886d25edb4,
9195,4,0,16,2022-05-21 22:55:00.000,,,2022-05-21 23:04:06.358,2022-05-21 23:04:06.358,16,1.3333334,12.26,0.7,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-21 22:56:00.000,de47de26-2599-4255-8778-685194e8974e,
53274,4,0,70,2022-05-25 11:19:00.000,,,2022-05-25 11:20:21.941,2022-05-25 11:19:14.591,70,0.924082,49.23002,3.3999991,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-25 11:20:00.000,1697c9c6-aa37-4a2c-9c75-5fede2f3c10f,
0,4,0,2,2022-05-24 16:58:00.000,,,2022-05-24 16:58:09.333,2022-05-24 16:58:09.333,0,0.0,0.0,0.0,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-24 16:59:00.000,cba874d6-de32-44d9-8cab-9043982ee5f0,
5010,4,0,9,2022-05-21 22:56:00.000,,,2022-05-21 23:04:06.380,2022-05-21 23:04:06.380,9,1.3611112,6.82,0.39,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-21 22:57:00.000,04c21414-08a5-4560-b514-ff3006c33b6c,
54335,4,0,70,2022-05-25 11:20:00.000,,,2022-05-25 11:25:05.775,2022-05-25 11:20:21.970,70,0.904933,49.17,3.4999998,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-25 11:21:00.000,d99a489c-c6c1-41ee-9403-b21d8fac83b1,
13871,4,0,19,2022-05-26 11:32:00.000,,,2022-05-26 11:33:28.071,2022-05-26 11:32:39.743,19,0.9710244,13.47,0.91,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-26 11:33:00.000,14fbc431-73b5-43a3-8bde-fb137fccd35c,
23416,4,0,38,2022-05-21 22:57:00.000,,,2022-05-21 23:04:06.398,2022-05-21 23:04:06.398,38,1.1944444,27.97,1.7,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-21 22:58:00.000,28b45ce6-5954-4f2c-8d1b-0e283517d43c,
28850,4,0,53,2022-05-25 11:21:00.000,,,2022-05-25 11:25:05.806,2022-05-25 11:25:05.806,53,1.3888888,40.07,2.23,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-25 11:22:00.000,8084b6e7-2a80-4f6b-a1f2-19aabab9389a,
6291,4,0,11,2022-05-22 20:11:00.000,,,2022-05-22 20:11:11.859,2022-05-22 20:11:07.590,11,1.3191882,8.3,0.46999997,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-22 20:12:00.000,98a67637-1a29-4e69-956f-bfa904c55b40,
23542,4,0,44,2022-05-24 17:39:00.000,,,2022-05-24 17:42:20.415,2022-05-24 17:39:20.935,44,1.4229516,33.500004,1.8700001,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-24 17:40:00.000,625a6d2a-9532-4feb-8252-e122b74c5524,
17071,4,0,31,2022-05-25 11:22:00.000,,,2022-05-25 11:25:05.824,2022-05-25 11:25:05.824,31,1.3888888,23.71,1.24,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-25 11:23:00.000,4d146096-73f4-4f9d-a5d4-e86cca21159e,
5777,4,0,9,2022-05-27 18:23:00.000,,,2022-05-27 18:25:53.587,2022-05-27 18:25:53.587,9,1.1666666,6.74,0.4,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-27 18:24:00.000,1a64e188-d714-45bf-a764-34b7dec2a99e,
17667,4,0,32,2022-05-22 20:51:00.000,,,2022-05-22 20:51:59.651,2022-05-22 20:51:56.466,32,1.3912219,24.579998,1.3899999,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-22 20:52:00.000,9ee56269-3da7-457d-909d-141e53ad311c,
4557,4,0,7,2022-05-26 11:33:00.000,,,2022-05-26 11:33:28.089,2022-05-26 11:33:28.089,7,1.1388888,5.19,0.31,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-26 11:34:00.000,67e6aa36-fc4d-4f6a-af8c-0d15a715e2e4,
16164,4,0,25,2022-05-27 18:25:00.000,,,2022-05-27 18:25:53.622,2022-05-27 18:25:53.622,25,1.1388888,18.41,1.13,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-27 18:26:00.000,2a938893-8554-401b-850f-3c62652e5634,
18372,4,0,31,2022-05-22 20:52:00.000,,,2022-05-22 20:52:42.442,2022-05-22 20:52:00.771,31,1.2534944,23.029999,1.3399998,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-22 20:53:00.000,34c79681-eedf-4667-98d2-c036a3f87b24,
22395,4,0,36,2022-05-25 11:24:00.000,,,2022-05-25 11:25:05.876,2022-05-25 11:25:05.876,36,1.1944444,26.75,1.64,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-25 11:25:00.000,ca597322-2e7c-44c9-9799-1439c120f3b3,
21128,4,0,25,2022-05-27 18:45:00.000,,,2022-05-27 18:46:35.766,2022-05-27 18:46:35.766,36,1.1666666,24.65,2.14,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-27 18:46:00.000,6f1244f7-27d8-4d38-a936-d33b59f55a60,
18389,4,0,31,2022-05-22 21:53:00.000,,,2022-05-22 21:54:22.765,2022-05-22 21:53:48.493,31,1.2621671,23.21,1.2900001,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-22 21:54:00.000,e27d80fd-3853-4c9f-bee2-544bc29ca779,
20468,4,0,31,2022-05-25 11:25:00.000,,,2022-05-25 11:25:59.612,2022-05-25 11:25:05.900,31,1.1080331,22.68,1.4099998,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-25 11:26:00.000,0bd1aed3-e203-412a-8fd5-4e05a470675c,
9820,4,0,16,2022-05-21 22:58:00.000,,,2022-05-21 23:04:06.423,2022-05-21 23:04:06.423,16,1.1944444,11.73,0.72,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-21 22:59:00.000,4b5a02ca-534b-478f-92cf-befc0e6be350,
57393,4,0,107,2022-05-26 12:02:00.000,,,2022-05-26 12:02:59.488,2022-05-26 12:02:53.942,107,1.4165391,81.30002,4.550001,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-26 12:03:00.000,177b9d59-8363-4f0f-a2d8-6f6db68abb84,
18723,4,0,33,2022-05-27 18:46:00.000,,,2022-05-27 18:46:47.132,2022-05-27 18:46:35.797,33,1.3170823,24.659998,1.4199997,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-27 18:47:00.000,dd4f20e4-f162-4c90-972c-afe64bae63f4,
17607,4,0,28,2022-05-26 12:03:00.000,,,2022-05-26 12:03:17.549,2022-05-26 12:03:00.233,28,1.1580312,20.390001,1.2400001,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-26 12:04:00.000,89414f9d-85b4-4704-a475-dcd9ab36da72,
10144,4,0,19,2022-05-27 21:39:00.000,,,2022-05-27 21:41:34.975,2022-05-27 21:41:34.975,19,1.3888888,14.09,0.84,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-27 21:40:00.000,ab25154c-cf2a-4088-bb99-bb66c214634d,
26144,4,0,44,2022-05-21 22:59:00.000,,,2022-05-21 23:04:06.451,2022-05-21 23:04:06.451,44,1.25,32.68,1.85,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-21 23:00:00.000,96c861d2-719b-4981-abf7-89953653a098,
8147,4,0,15,2022-05-26 12:05:00.000,,,2022-05-26 12:05:08.663,2022-05-26 12:05:08.663,15,1.3611112,11.09,0.6,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-26 12:06:00.000,4e7a13ee-87cf-428d-b156-b1ddd306b596,
7490,4,0,14,2022-05-25 11:26:00.000,,,2022-05-25 11:26:07.038,2022-05-25 11:26:00.154,14,1.4364085,10.759999,0.5799999,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-25 11:27:00.000,664f1a38-047a-4366-9d4e-3bbb88bee399,
10221,4,0,19,2022-05-22 21:54:00.000,,,2022-05-22 21:55:02.091,2022-05-22 21:55:02.091,19,1.4166666,14.48,0.82,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-22 21:55:00.000,580782a3-9a93-47cd-a193-867b4a5ac324,
16373,4,0,31,2022-05-24 17:41:00.000,,,2022-05-24 17:42:20.469,2022-05-24 17:42:20.469,31,1.4444444,23.65,1.31,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-24 17:42:00.000,fab66185-989a-45aa-8c86-3de6fccb6a6d,
7412,4,0,12,2022-05-22 00:00:00.000,,,2022-05-22 00:00:43.329,2022-05-22 00:00:43.329,12,1.2222222,9.06,0.5,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-22 00:01:00.000,9be80380-afb6-4f14-8306-851acc46f8cc,
16551,4,0,27,2022-05-27 21:40:00.000,,,2022-05-27 21:41:35.011,2022-05-27 21:41:35.011,27,1.1944444,19.77,1.2,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-27 21:41:00.000,2186414e-3c70-4194-9e8f-013b7234a393,
9890,4,0,19,2022-05-22 21:55:00.000,,,2022-05-22 21:55:12.509,2022-05-22 21:55:11.387,19,1.4862055,14.699999,0.7800001,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-22 21:56:00.000,d2b62116-a621-4522-aabc-2fb13644f874,
16091,4,0,26,2022-05-24 17:57:00.000,,,2022-05-24 18:15:00.772,2022-05-24 18:15:00.772,26,1.1944444,19.22,1.09,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-24 17:58:00.000,0b00a31b-02a9-4490-8740-4634ba57c194,
11810,4,0,19,2022-05-25 11:29:00.000,,,2022-05-25 11:29:50.772,2022-05-25 11:29:00.504,19,1.1955311,14.12,0.85,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-25 11:30:00.000,5cb3ace8-404a-495b-bda5-1288e9a84cb3,
32026,4,0,57,2022-05-27 21:41:00.000,,,2022-05-27 21:41:57.913,2022-05-27 21:41:35.050,57,1.3454435,43.09,2.47,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-27 21:42:00.000,2cc117ab-bde7-4f8e-9cd0-3b1d342092bf,
29585,4,0,42,2022-05-22 22:19:00.000,,,2022-05-22 22:24:47.472,2022-05-22 22:24:47.472,50,1.2222222,36.16,2.21,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-22 22:20:00.000,7261749a-b1cb-4806-ab20-c67edf8a4fb3,
17753,4,0,26,2022-05-24 18:32:00.000,,,2022-05-24 18:35:00.867,2022-05-24 18:35:00.867,26,1.0555556,18.74,1.24,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-24 18:33:00.000,459503e4-40d7-48ac-a566-9db3851a1dca,
3199,4,0,6,2022-05-25 11:42:00.000,,,2022-05-25 11:42:52.468,2022-05-25 11:42:52.468,6,1.4722222,4.71,0.26,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-25 11:43:00.000,0ca5e82d-115f-4ecd-a87c-9cf9d25bab01,
29655,4,0,45,2022-05-27 22:52:00.000,,,2022-05-27 22:55:02.448,2022-05-27 22:55:02.448,45,1.1111112,32.95,2.09,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-27 22:53:00.000,57c77490-f71c-40d4-88b9-93c97d2cb1c9,
15180,4,0,24,2022-05-24 18:56:00.000,,,2022-05-24 18:57:52.173,2022-05-24 18:57:52.173,24,1.1666666,17.71,1.1,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-24 18:57:00.000,c0464311-4111-4333-9daa-35c3e65bfba7,
3627,4,0,7,2022-05-22 22:20:00.000,,,2022-05-22 22:24:47.510,2022-05-22 22:24:47.510,7,1.4722222,5.34,0.31,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-22 22:21:00.000,bbead4ea-0160-486f-834f-5efd7abe8324,
8576,4,0,16,2022-05-22 01:25:00.000,,,2022-05-22 01:26:23.914,2022-05-22 01:26:23.914,16,1.4166666,12.15,0.71,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-22 01:26:00.000,f53cf483-137d-4c7c-ba80-0b2b2f0c526d,
14667,4,0,20,2022-05-24 19:23:00.000,,,2022-05-24 19:30:42.231,2022-05-24 19:30:42.231,20,0.9722222,14.26,0.95,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-24 19:24:00.000,7f45cf80-0ccf-4481-8e25-2ff5aef148a7,
28024,4,0,52,2022-05-28 19:09:00.000,,,2022-05-28 19:09:53.606,2022-05-28 19:09:53.606,52,1.4444444,40.48,2.18,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-28 19:10:00.000,df62b8ef-331a-4731-b83b-8772c75fa2cd,
28566,4,0,41,2022-05-27 22:54:00.000,,,2022-05-27 22:55:02.485,2022-05-27 22:55:02.485,41,1.0277778,29.36,2.01,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-27 22:55:00.000,9afb4d59-f659-4fc2-9bbc-debf1110bae1,
32812,4,0,51,2022-05-24 19:42:00.000,,,2022-05-24 19:55:00.998,2022-05-24 19:55:00.998,51,1.1388888,37.37,2.34,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-24 19:43:00.000,cd7bc578-c6f4-4d3d-ad91-97804294cc2f,
32146,4,0,53,2022-05-28 19:46:00.000,,,2022-05-28 19:48:35.066,2022-05-28 19:48:35.066,53,1.2222222,39.29,2.28,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-28 19:47:00.000,ddebca45-9148-4b03-bdf7-b5c8b349fb70,
33936,4,0,57,2022-05-27 22:55:00.000,,,2022-05-27 23:01:40.818,2022-05-27 23:01:40.818,57,1.25,42.42,2.56,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-27 22:56:00.000,8faead69-f9f7-40d1-b2bd-22f7538fbb12,
15357,4,0,28,2022-05-26 12:06:00.000,,,2022-05-26 12:06:48.182,2022-05-26 12:06:48.182,28,1.3888888,21.33,1.2,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-26 12:07:00.000,ecf30aec-7639-4738-9483-4c0dd93573b2,
19736,4,0,33,2022-05-28 19:47:00.000,,,2022-05-28 19:48:35.088,2022-05-28 19:48:35.088,33,1.25,24.67,1.48,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-28 19:48:00.000,614d4caa-f1b4-4fba-8cff-35e6ac960617,
11083,4,0,20,2022-05-22 01:35:00.000,,,2022-05-22 01:35:51.321,2022-05-22 01:35:38.649,20,1.3415859,14.870001,0.8900001,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-22 01:36:00.000,4397a2c8-942f-41a8-97c2-042fc78478c8,
8952,4,0,15,2022-05-27 22:56:00.000,,,2022-05-27 23:01:40.853,2022-05-27 23:01:40.853,15,1.25,11.19,0.6,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-27 22:57:00.000,4aa40298-8947-400e-ab28-306235caf761,
30964,4,0,51,2022-05-28 19:48:00.000,,,2022-05-28 19:48:49.417,2022-05-28 19:48:35.113,51,1.2204496,37.79,2.25,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-28 19:49:00.000,fbaba06a-b686-47c1-9f93-4b52eda4e42c,
14022,4,0,26,2022-05-22 01:47:00.000,,,2022-05-22 01:47:58.799,2022-05-22 01:47:55.044,26,1.4184538,19.890003,1.07,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-22 01:48:00.000,34e1877d-3862-4bbf-93a5-ae224cd71e7a,
14261,4,0,24,2022-05-26 12:08:00.000,,,2022-05-26 12:09:53.739,2022-05-26 12:08:42.803,24,1.2452831,17.76,0.98000014,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-26 12:09:00.000,90d0b1d6-76ab-4eca-b089-e8fb8b1e8bf8,
9360,4,0,15,2022-05-28 21:15:00.000,,,2022-05-28 21:23:47.717,2022-05-28 21:23:47.717,15,1.1666666,10.92,0.68,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-28 21:16:00.000,23d558ac-af45-4230-b1a3-e276cef544c0,
6126,4,0,12,2022-05-25 11:48:00.000,,,2022-05-25 11:49:33.081,2022-05-25 11:49:33.081,12,1.5555556,9.53,0.52,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-25 11:49:00.000,fae5b90c-3fd8-4cb7-aaec-de48719e35c3,
24883,4,0,43,2022-05-27 23:19:00.000,,,2022-05-27 23:21:29.347,2022-05-27 23:19:41.147,43,1.2956376,32.24,1.7400001,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-27 23:20:00.000,51f8e8cc-c348-42cd-b7fc-65416332e6c8,
10691,4,0,17,2022-05-28 21:16:00.000,,,2022-05-28 21:23:47.763,2022-05-28 21:23:47.763,17,1.1944444,12.77,0.76,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-28 21:17:00.000,355ce93d-01ad-49d7-831b-2a642070b1b4,
12869,4,0,21,2022-05-25 11:49:00.000,,,2022-05-25 11:49:33.150,2022-05-25 11:49:33.150,21,1.2222222,15.73,0.96,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-25 11:50:00.000,719a0c34-a96f-46b5-9d12-ebf0d3352464,
21462,4,0,34,2022-05-26 12:10:00.000,,,2022-05-26 12:11:25.463,2022-05-26 12:11:25.463,34,1.1666666,25.04,1.53,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-26 12:11:00.000,7e8bc874-9b91-4b23-970c-7d9a647267a3,
