com.samsung.health.weight,6212007,10
body_fat_mass,start_time,custom,height,weight,muscle_mass,update_time,create_time,skeletal_muscle,fat_free_mass,basal_metabolic_rate,time_offset,deviceuuid,skeletal_muscle_mass,comment,fat_free,pkg_name,body_fat,datauuid,vfa_level,total_body_water
,2021-09-29 10:49:21.973,,169.0,90.75,,2021-09-29 10:49:21.986,2021-09-29 10:49:21.986,,,,UTC+0000,im26HRLwRA,,,,com.qingniu.fitindex,18.648508,dace2bda-617a-4740-8bb0-efd560898a3f,,,
,2021-10-05 10:24:46.000,,169.0,91.1,,2021-10-05 10:25:02.778,2021-10-05 10:25:02.778,,,,UTC+0000,im26HRLwRA,,,,com.qingniu.fitindex,18.7465,f8a30ebf-3d49-4695-8a60-31c41886c373,,,
,2021-10-10 12:46:17.709,,169.0,90.85,,2021-10-10 12:46:17.722,2021-10-10 12:46:17.722,,,,UTC+0000,im26HRLwRA,,,,com.qingniu.fitindex,18.66018,445cb3be-bc30-42a9-be4f-48116381865c,,,
,2021-10-15 10:38:55.027,,169.0,90.55,,2021-10-15 10:38:55.051,2021-10-15 10:38:55.051,,,,UTC+0000,im26HRLwRA,,,,com.qingniu.fitindex,18.596596,f1a351b5-4b32-4bbb-a3e4-ae979f398177,,,
,2021-10-28 10:12:31.130,,169.0,89.35,,2021-10-28 10:12:31.143,2021-10-28 10:12:31.143,,,,UTC+0000,im26HRLwRA,,,,com.qingniu.fitindex,18.256544,3358625c-e0b5-495b-9ab2-d1da894b2978,,,
,2021-11-03 09:49:47.016,,169.0,89.65,,2021-11-03 09:49:47.030,2021-11-03 09:49:47.030,,,,UTC+0000,im26HRLwRA,,,,com.qingniu.fitindex,18.3487,18984807-a607-45e6-93d8-4fdfce5825ba,,,
,2021-11-09 11:09:50.632,,169.0,89.0,,2021-11-09 11:09:50.648,2021-11-09 11:09:50.648,,,,UTC+0000,im26HRLwRA,,,,com.qingniu.fitindex,18.187124,40285421-35f2-4dc7-9c5f-8a57b7f2d26b,,,
,2021-11-15 11:53:27.540,,169.0,88.8,,2021-11-15 11:53:27.558,2021-11-15 11:53:27.558,,,,UTC+0000,im26HRLwRA,,,,com.qingniu.fitindex,18.135212,49da527d-4182-438d-87af-91a165f0aacf,,,
,2021-11-20 13:47:40.216,,169.0,86.15,,2021-11-20 13:47:40.236,2021-11-20 13:47:40.236,,,,UTC+0000,im26HRLwRA,,,,com.qingniu.fitindex,17.425932,9430aa3f-3c9b-4691-95b5-4e03c80f21e2,,,
,2021-11-23 10:07:13.320,,169.0,88.55,,2021-11-23 10:07:13.368,2021-11-23 10:07:13.368,,,,UTC+0000,im26HRLwRA,,,,com.qingniu.fitindex,18.048891,46a1c011-d9bc-447d-9545-3f50ab942cef,,,
,2021-11-30 10:41:56.782,,169.0,87.8,,2021-11-30 10:41:56.824,2021-11-30 10:41:56.824,,,,UTC+0000,im26HRLwRA,,,,com.qingniu.fitindex,17.847073,0a1f3bfe-09c0-43e2-a1f8-1c9e0c2133f7,,,
,2021-12-06 11:25:28.794,,169.0,88.25,,2021-12-06 11:25:28.825,2021-12-06 11:25:28.825,,,,UTC+0000,im26HRLwRA,,,,com.qingniu.fitindex,17.985308,87066589-f50a-4684-937c-7eadd213c10c,,,
,2021-12-12 13:03:22.247,,169.0,87.6,,2021-12-12 13:03:22.275,2021-12-12 13:03:22.275,,,,UTC-0500,im26HRLwRA,,,,com.qingniu.fitindex,17.823732,ef3e5764-459d-48bf-926f-f13bd889915e,,,
,2021-12-19 13:21:33.016,,169.0,86.6,,2021-12-19 13:21:33.029,2021-12-19 13:21:33.029,,,,UTC-0500,im26HRLwRA,,,,com.qingniu.fitindex,17.535593,de190b34-8f58-44e0-b135-54cc98495855,,,
,2021-12-25 15:09:59.709,,169.0,87.0,,2021-12-25 15:09:59.735,2021-12-25 15:09:59.735,,,,UTC-0500,im26HRLwRA,,,,com.qingniu.fitindex,17.63942,4595f184-b358-462f-b12e-f19abf6ea3ed,,,
,2021-12-31 13:38:58.241,,169.0,86.35,,2021-12-31 13:38:58.290,2021-12-31 13:38:58.290,,,,UTC-0500,im26HRLwRA,,,,com.qingniu.fitindex,17.477844,72943e5d-5dec-4fc2-bfde-513dac815f36,,,
,2022-01-06 12:20:36.944,,169.0,86.25,,2022-01-06 12:20:36.956,2022-01-06 12:20:36.956,,,,UTC-0500,im26HRLwRA,,,,com.qingniu.fitindex,17.437603,51446d5c-c38f-4137-8635-4549514cfbdf,,,
,2022-01-12 12:47:52.933,,169.0,84.9,,2022-01-12 12:47:52.958,2022-01-12 12:47:52.958,,,,UTC-0500,im26HRLwRA,,,,com.qingniu.fitindex,17.051474,23565ad4-4c54-4f69-897f-414dbee26792,,,
,2022-01-18 11:57:09.267,,169.0,85.2,,2022-01-18 11:57:09.291,2022-01-18 11:57:09.291,,,,UTC-0500,im26HRLwRA,,,,com.qingniu.fitindex,17.172201,47efcce7-b7ff-48a0-a272-28b8eba758dc,,,
,2022-01-24 11:31:04.425,,169.0,84.95,,2022-01-24 11:31:04.448,2022-01-24 11:31:04.448,,,,UTC-0500,im26HRLwRA,,,,com.qingniu.fitindex,17.08588,577a6dcb-70b4-48a6-9ec2-3c31ee6729b9,,,
,2022-01-30 13:35:49.255,,169.0,84.1,,2022-01-30 13:35:49.273,2022-01-30 13:35:49.273,,,,UTC-0500,im26HRLwRA,,,,com.qingniu.fitindex,16.84382,8f5d13f7-bb2b-483c-a1a0-9dc5cdeb2390,,,
,2022-02-05 13:34:32.764,,169.0,83.65,,2022-02-05 13:34:32.788,2022-02-05 13:34:32.788,,,,UTC-0500,im26HRLwRA,,,,com.qingniu.fitindex,16.73416,23e89704-b491-4697-a824-37f5c1e75dc6,,,
,2022-02-11 11:53:15.283,,169.0,83.6,,2022-02-11 11:53:15.301,2022-02-11 11:53:15.301,,,,UTC-0500,im26HRLwRA,,,,com.qingniu.fitindex,16.728323,6428ef71-f331-44b0-a233-32c18ac9bf14,,,
,2022-02-16 11:44:54.749,,169.0,84.05,,2022-02-16 11:44:54.817,2022-02-16 11:44:54.817,,,,UTC-0500,im26HRLwRA,,,,com.qingniu.fitindex,16.866556,02f3a03a-4abb-4d73-b43c-6cdb644d440b,,,
,2022-02-22 11:37:07.732,,169.0,82.65,,2022-02-22 11:37:07.792,2022-02-22 11:37:07.792,,,,UTC-0500,im26HRLwRA,,,,com.qingniu.fitindex,16.474592,33b5f134-77db-46e2-bea3-8da65390a50d,,,
,2022-02-28 11:44:44.536,,169.0,82.9,,2022-02-28 11:44:50.290,2022-02-28 11:44:50.290,,,,UTC-0500,im26HRLwRA,,,,com.qingniu.fitindex,,cabf1adc-8da2-457d-9734-167ac41cb55b,,,
,2022-03-06 15:30:41.777,,169.0,82.15,,2022-03-06 15:30:41.862,2022-03-06 15:30:41.862,,,,UTC-0500,im26HRLwRA,,,,com.qingniu.fitindex,16.330523,e76b376c-6bd1-408b-8cba-a7eab6a66db4,,,
,2022-03-12 12:45:24.610,,169.0,81.45,,2022-03-12 12:45:24.657,2022-03-12 12:45:24.657,,,,UTC-0500,im26HRLwRA,,,,com.qingniu.fitindex,16.13454,93ac674e-759f-4a06-b078-5994fec0df94,,,
,2022-03-19 12:54:17.254,,169.0,81.1,,2022-03-19 12:54:17.302,2022-03-19 12:54:17.302,,,,UTC-0400,im26HRLwRA,,,,com.qingniu.fitindex,16.06512,d832086b-28f8-48b8-93d0-3b9dd33af591,,,
,2022-03-25 10:48:20.065,,169.0,81.15,,2022-03-25 10:48:20.138,2022-03-25 10:48:20.138,,,,UTC-0400,im26HRLwRA,,,,com.qingniu.fitindex,16.070957,6c3b4801-980e-4116-b85f-b90cfe2878df,,,
,2022-04-01 10:38:34.936,,169.0,81.65,,2022-04-01 10:38:35.006,2022-04-01 10:38:35.006,,,,UTC-0400,im26HRLwRA,,,,com.qingniu.fitindex,16.186455,23a6978c-4f38-497e-b831-e877c72d2943,,,
,2022-04-06 10:14:36.972,,169.0,81.25,,2022-04-06 10:14:36.994,2022-04-06 10:14:36.994,,,,UTC-0400,im26HRLwRA,,,,com.qingniu.fitindex,16.082628,49a1d2bb-8185-49d6-b43a-a6979205d289,,,
,2022-04-12 12:31:21.975,,169.0,80.75,,2022-04-12 12:31:22.022,2022-04-12 12:31:22.022,,,,UTC-0400,im26HRLwRA,,,,com.qingniu.fitindex,15.967131,1bac9c3f-a402-408f-a861-4e230f21f023,,,
,2022-04-18 10:53:10.331,,169.0,83.2,,2022-04-18 10:53:10.425,2022-04-18 10:53:10.425,,,,UTC-0400,im26HRLwRA,,,,com.qingniu.fitindex,16.624496,dd349ea0-4bf2-48ba-9769-003854207dc0,,,
,2022-04-22 12:04:13.478,,169.0,81.7,,2022-04-22 12:04:13.484,2022-04-22 12:04:13.484,,,,UTC-0400,im26HRLwRA,,,,com.qingniu.fitindex,16.220861,3025dcac-b2b6-4aa1-9a4a-b76d10b2c1cb,,,
,2022-04-28 11:06:56.924,,169.0,82.55,,2022-04-28 11:06:56.961,2022-04-28 11:06:56.961,,,,UTC-0400,im26HRLwRA,,,,com.qingniu.fitindex,16.43435,4c8a92fe-b64c-49e4-8500-3a5e0fb9e3cd,,,
,2022-05-02 09:32:02.525,,169.0,83.25,,2022-05-02 09:32:02.557,2022-05-02 09:32:02.557,,,,UTC-0400,im26HRLwRA,,,,com.qingniu.fitindex,16.630333,a8b375f3-8f1c-43a4-add8-eb02d4e420ed,,,
,2022-05-08 11:55:21.739,,169.0,82.25,,2022-05-08 11:55:21.791,2022-05-08 11:55:21.791,,,,UTC-0400,im26HRLwRA,,,,com.qingniu.fitindex,16.370766,cf8a3504-d522-4af7-a109-54c7805ae114,,,
,2022-05-13 10:45:31.078,,169.0,82.15,,2022-05-13 10:45:31.100,2022-05-13 10:45:31.100,,,,UTC-0400,im26HRLwRA,,,,com.qingniu.fitindex,16.330523,9b7f5d05-adc5-47b1-b48f-26e5033c9913,,,
,2022-05-19 11:11:20.540,,169.0,82.35,,2022-05-19 11:11:20.579,2022-05-19 11:11:20.579,,,,UTC-0400,im26HRLwRA,,,,com.qingniu.fitindex,16.382437,e60f4cb2-e50c-488f-90f0-cb5728426cad,,,
,2022-05-26 10:25:00.409,,169.0,82.7,,2022-05-26 10:25:00.494,2022-05-26 10:25:00.494,,,,UTC-0400,im26HRLwRA,,,,com.qingniu.fitindex,16.480427,956d04b8-a0bd-45bc-a9f6-70bc7a038078,,,
,2022-06-01 12:09:55.336,,169.0,82.5,,2022-06-01 12:09:55.380,2022-06-01 12:09:55.380,,,,UTC-0400,im26HRLwRA,,,,com.qingniu.fitindex,16.428514,548a0f1f-e4d2-4351-8eb7-770586cf8721,,,
,2022-06-07 10:51:40.847,,169.0,82.7,,2022-06-07 10:51:40.929,2022-06-07 10:51:40.929,,,,UTC-0400,im26HRLwRA,,,,com.qingniu.fitindex,16.508999,6cc0970f-ae94-4843-a477-a4fef17b7aca,,,
,2021-04-09 12:54:00.884,,169.0,87.25,,2021-04-09 12:54:00.914,2021-04-09 12:54:00.914,,,,UTC+0000,im26HRLwRA,,,,com.qingniu.fitindex,17.697168,46a6500d-9b02-42ba-a1f6-2071abc3e152,,,
,2021-04-14 13:08:38.000,,169.0,57.05,,2021-04-15 11:40:49.022,2021-04-15 11:40:49.022,,,,UTC+0000,im26HRLwRA,,,,com.qingniu.fitindex,9.572549,db3fe2a2-fe71-4156-b30e-0ed2c2115500,,,
,2021-08-24 10:35:12.017,,169.0,93.9,,2021-08-24 10:35:12.037,2021-08-24 10:35:12.037,,,,UTC+0000,im26HRLwRA,,,,com.qingniu.fitindex,19.501858,33e5e41a-0638-4e7e-ab4a-a363f36ac9b1,,,
,2021-09-02 10:30:03.701,,169.0,93.15,,2021-09-02 10:30:03.714,2021-09-02 10:30:03.714,,,,UTC+0000,im26HRLwRA,,,,com.qingniu.fitindex,19.30004,9c9bf03e-4c4e-4eba-b989-6ebaf25e5024,,,
,2021-09-07 10:31:22.095,,169.0,93.65,,2021-09-07 10:31:22.103,2021-09-07 10:31:22.103,,,,UTC+0000,im26HRLwRA,,,,com.qingniu.fitindex,19.415537,4178502a-8b59-49c5-b718-604816554677,,,
,2021-09-11 12:50:19.815,,169.0,92.55,,2021-09-11 12:50:19.843,2021-09-11 12:50:19.843,,,,UTC+0000,im26HRLwRA,,,,com.qingniu.fitindex,19.1443,5046d5bb-12f0-43f2-af56-d48146658768,,,
,2021-09-16 10:32:29.808,,169.0,91.85,,2021-09-16 10:32:29.815,2021-09-16 10:32:29.815,,,,UTC+0000,im26HRLwRA,,,,com.qingniu.fitindex,18.948317,0458ce5f-ae8d-4017-8b4f-1cfc22ec6f89,,,
,2021-09-19 14:51:59.689,,169.0,90.45,,2021-09-19 14:51:59.696,2021-09-19 14:51:59.696,,,,UTC+0000,im26HRLwRA,,,,com.qingniu.fitindex,18.556353,3aaf0628-dc2d-4dc2-a31b-8a3f7d4569f8,,,
,2021-09-24 10:41:15.404,,169.0,91.7,,2021-09-24 10:41:15.431,2021-09-24 10:41:15.431,,,,UTC+0000,im26HRLwRA,,,,com.qingniu.fitindex,18.902239,5410b2d6-dbdd-43ca-96cd-4a05a8b097c0,,,
,2021-09-30 10:42:47.909,,169.0,91.05,,2021-09-30 10:42:47.921,2021-09-30 10:42:47.921,,,,UTC+0000,im26HRLwRA,,,,com.qingniu.fitindex,18.712093,96ecb0e7-5daa-44a1-bbad-a0f38cef8b24,,,
,2021-10-05 10:25:08.677,,169.0,91.1,,2021-10-05 10:25:08.682,2021-10-05 10:25:08.682,,,,UTC+0000,im26HRLwRA,,,,com.qingniu.fitindex,18.7465,5ef11aa3-efbc-4f45-b3f8-2deff5c24d8a,,,
,2021-10-11 11:37:51.389,,169.0,90.7,,2021-10-11 11:37:54.196,2021-10-11 11:37:54.196,,,,UTC+0000,im26HRLwRA,,,,com.qingniu.fitindex,,33f27be2-2c37-4f9d-ac8b-d1740b03b8df,,,
,2021-10-18 10:34:49.959,,169.0,91.4,,2021-10-18 10:34:49.984,2021-10-18 10:34:49.984,,,,UTC+0000,im26HRLwRA,,,,com.qingniu.fitindex,18.810083,ef58aea9-5ec5-41ec-a750-81ca495811b7,,,
,2021-10-29 10:10:13.442,,169.0,89.9,,2021-10-29 10:10:13.457,2021-10-29 10:10:13.457,,,,UTC+0000,im26HRLwRA,,,,com.qingniu.fitindex,18.406448,61732bd7-01ba-4f12-9fa2-a8fc456ee99d,,,
,2021-11-04 10:15:27.658,,169.0,89.1,,2021-11-04 10:15:27.676,2021-11-04 10:15:27.676,,,,UTC+0000,im26HRLwRA,,,,com.qingniu.fitindex,18.198795,f15fd6f8-a177-47f8-bde5-d00b2bb80b4c,,,
,2021-11-10 11:10:17.607,,169.0,88.9,,2021-11-10 11:10:17.622,2021-11-10 11:10:17.622,,,,UTC+0000,im26HRLwRA,,,,com.qingniu.fitindex,18.146883,7be3fde0-167b-4c51-99de-c208849e5c47,,,
,2021-11-16 10:24:58.886,,169.0,88.4,,2021-11-16 10:24:58.900,2021-11-16 10:24:58.900,,,,UTC+0000,im26HRLwRA,,,,com.qingniu.fitindex,18.002813,abc14f9a-aaad-4cb0-bfe6-decebdcfebf0,,,
,2021-11-20 13:48:25.939,,169.0,88.0,,2021-11-20 13:48:25.949,2021-11-20 13:48:25.949,,,,UTC+0000,im26HRLwRA,,,,com.qingniu.fitindex,17.927559,c91db831-726d-4b39-af91-5486ba33f7e6,,,
,2021-11-24 11:20:00.625,,169.0,88.05,,2021-11-24 11:20:00.667,2021-11-24 11:20:00.667,,,,UTC+0000,im26HRLwRA,,,,com.qingniu.fitindex,17.933393,c6493506-5e41-4b71-b29b-d489560ccd12,,,
,2021-12-01 11:56:01.980,,169.0,87.75,,2021-12-01 11:56:02.001,2021-12-01 11:56:02.001,,,,UTC+0000,im26HRLwRA,,,,com.qingniu.fitindex,17.841238,17bf01da-a30a-4104-ab54-978b17c63bb6,,,
,2021-12-07 11:09:24.835,,169.0,87.3,,2021-12-07 11:09:24.878,2021-12-07 11:09:24.878,,,,UTC-0500,im26HRLwRA,,,,com.qingniu.fitindex,17.731577,d869e66e-922a-47d1-a4ad-30eac7cdcd96,,,
,2021-12-13 11:31:10.730,,169.0,87.55,,2021-12-13 11:31:10.758,2021-12-13 11:31:10.758,,,,UTC-0500,im26HRLwRA,,,,com.qingniu.fitindex,17.789326,6ef1441d-5d31-448d-9882-302bd4e28c2a,,,
,2021-12-20 11:42:12.780,,169.0,87.55,,2021-12-20 11:42:12.801,2021-12-20 11:42:12.801,,,,UTC-0500,im26HRLwRA,,,,com.qingniu.fitindex,17.789326,1f7d112e-b27b-418e-93ac-4c657da93863,,,
,2021-12-27 15:00:26.371,,169.0,87.55,,2021-12-27 15:00:26.398,2021-12-27 15:00:26.398,,,,UTC-0500,im26HRLwRA,,,,com.qingniu.fitindex,17.789326,368f7942-f8c9-4b87-b0a4-2349b51524c6,,,
,2022-01-01 17:41:26.593,,169.0,86.65,,2022-01-01 17:41:26.610,2022-01-01 17:41:26.610,,,,UTC-0500,im26HRLwRA,,,,com.qingniu.fitindex,17.54143,0b8bfd80-ed91-45a1-aab8-3915e9f63430,,,
,2022-01-07 11:43:56.288,,169.0,86.35,,2022-01-07 11:43:56.308,2022-01-07 11:43:56.308,,,,UTC-0500,im26HRLwRA,,,,com.qingniu.fitindex,17.477844,322d879a-aad1-40bd-bcd3-a5f8a7f72e26,,,
,2022-01-13 12:53:04.011,,169.0,84.95,,2022-01-13 12:53:04.036,2022-01-13 12:53:04.036,,,,UTC-0500,im26HRLwRA,,,,com.qingniu.fitindex,17.08588,a22bb4b4-795a-4e72-a461-db5a6d4e0a20,,,
,2022-01-19 12:15:25.904,,169.0,84.3,,2022-01-19 12:15:25.926,2022-01-19 12:15:25.926,,,,UTC-0500,im26HRLwRA,,,,com.qingniu.fitindex,16.924305,6a2a0ae2-d9a2-4d3a-aec1-84e64f8719a1,,,
,2022-01-25 11:50:51.557,,169.0,84.65,,2022-01-25 11:50:51.570,2022-01-25 11:50:51.570,,,,UTC-0500,im26HRLwRA,,,,com.qingniu.fitindex,16.993725,9f0fc46a-adb5-4ede-a7bd-92ba60a8cfd1,,,
,2022-01-31 11:03:38.233,,169.0,83.85,,2022-01-31 11:03:38.264,2022-01-31 11:03:38.264,,,,UTC-0500,im26HRLwRA,,,,com.qingniu.fitindex,16.786072,8a5919ce-a61c-4e78-bfd1-34b05af5c33e,,,
,2022-02-06 15:01:05.927,,169.0,83.65,,2022-02-06 15:01:05.983,2022-02-06 15:01:05.983,,,,UTC-0500,im26HRLwRA,,,,com.qingniu.fitindex,16.73416,9bb8939a-bcfd-4ded-ad3b-6e3784716c15,,,
,2022-02-12 14:03:00.000,,169.0,83.5,,2022-02-13 14:27:34.675,2022-02-13 14:27:34.675,,,,UTC+0000,im26HRLwRA,,,,com.qingniu.fitindex,16.716652,b8af95ff-3a6d-4aff-8e99-17d59c73d6bb,,,
,2022-02-17 11:34:14.523,,169.0,83.65,,2022-02-17 11:34:14.599,2022-02-17 11:34:14.599,,,,UTC-0500,im26HRLwRA,,,,com.qingniu.fitindex,16.73416,60ca46ab-868a-4232-ab30-07592cab679b,,,
,2022-02-23 11:57:14.176,,169.0,83.05,,2022-02-23 11:57:14.225,2022-02-23 11:57:14.225,,,,UTC-0500,im26HRLwRA,,,,com.qingniu.fitindex,16.578419,1b5098bc-0a2a-49c1-9318-94ecb8ca4d62,,,
,2022-03-01 11:10:02.838,,169.0,82.65,,2022-03-01 11:10:02.867,2022-03-01 11:10:02.867,,,,UTC-0500,im26HRLwRA,,,,com.qingniu.fitindex,16.474592,728e9ef5-51e8-40c5-b8a3-d2d0522d4a21,,,
,2022-03-07 11:22:37.290,,169.0,82.4,,2022-03-07 11:22:37.439,2022-03-07 11:22:37.439,,,,UTC-0500,im26HRLwRA,,,,com.qingniu.fitindex,16.416843,fdf80d88-c609-47b8-9b25-fd56a01ed911,,,
,2022-03-14 10:24:53.582,,169.0,82.35,,2022-03-14 10:24:53.647,2022-03-14 10:24:53.647,,,,UTC-0400,im26HRLwRA,,,,com.qingniu.fitindex,16.382437,c6695a2d-5e9a-4c35-86cd-13b2e192c6b0,,,
,2022-03-20 13:21:23.987,,169.0,81.45,,2022-03-20 13:21:24.020,2022-03-20 13:21:24.020,,,,UTC-0400,im26HRLwRA,,,,com.qingniu.fitindex,16.13454,add0afee-7f27-4362-bf40-e1566b9c77a5,,,
,2022-03-26 14:46:35.536,,169.0,81.15,,2022-03-26 14:46:35.602,2022-03-26 14:46:35.602,,,,UTC-0400,im26HRLwRA,,,,com.qingniu.fitindex,16.070957,c955856f-4fe5-4108-997f-97c794c2749b,,,
,2022-04-02 12:44:51.245,,169.0,81.45,,2022-04-02 12:44:51.280,2022-04-02 12:44:51.280,,,,UTC-0400,im26HRLwRA,,,,com.qingniu.fitindex,16.163113,9ae68707-2bfa-4de2-b74f-119d9413ab99,,,
,2022-04-07 10:08:45.701,,169.0,81.65,,2022-04-07 10:08:45.860,2022-04-07 10:08:45.860,,,,UTC-0400,im26HRLwRA,,,,com.qingniu.fitindex,16.215025,08e9a740-54f8-4377-b754-17ee72c014ec,,,
,2022-04-13 12:17:27.335,,169.0,80.95,,2022-04-13 12:17:27.374,2022-04-13 12:17:27.374,,,,UTC-0400,im26HRLwRA,,,,com.qingniu.fitindex,16.019043,714a0182-63aa-4ab7-8cb0-6bb088565213,,,
,2022-04-18 10:53:30.826,,169.0,83.1,,2022-04-18 10:53:30.836,2022-04-18 10:53:30.836,,,,UTC-0400,im26HRLwRA,,,,com.qingniu.fitindex,16.612825,63fb9e37-9a3a-4c53-91ba-6028decf7f41,,,
,2022-04-23 12:21:42.035,,169.0,82.05,,2022-04-23 12:21:42.053,2022-04-23 12:21:42.053,,,,UTC-0400,im26HRLwRA,,,,com.qingniu.fitindex,16.318851,106f8899-8959-4575-aa75-b778a45fff37,,,
,2022-04-29 10:31:08.382,,169.0,82.95,,2022-04-29 10:31:08.429,2022-04-29 10:31:08.429,,,,UTC-0400,im26HRLwRA,,,,com.qingniu.fitindex,16.538176,03cd49c8-204d-4b1d-a15a-072f9563801b,,,
,2022-05-03 12:11:55.530,,169.0,82.3,,2022-05-03 12:11:55.635,2022-05-03 12:11:55.635,,,,UTC-0400,im26HRLwRA,,,,com.qingniu.fitindex,16.3766,8de2e4a7-2399-43b1-8393-1be02344da59,,,
,2022-05-08 11:55:40.046,,169.0,82.25,,2022-05-08 11:55:40.056,2022-05-08 11:55:40.056,,,,UTC-0400,im26HRLwRA,,,,com.qingniu.fitindex,16.370766,92f38b01-d651-47e8-85e0-43b0469dc05b,,,
,2022-05-14 12:17:37.831,,169.0,82.05,,2022-05-14 12:17:37.924,2022-05-14 12:17:37.924,,,,UTC-0400,im26HRLwRA,,,,com.qingniu.fitindex,16.318851,dd31ba54-3a8a-4294-ab11-95d81c8e33c3,,,
,2022-05-20 11:12:12.671,,169.0,81.85,,2022-05-20 11:12:12.714,2022-05-20 11:12:12.714,,,,UTC-0400,im26HRLwRA,,,,com.qingniu.fitindex,16.26694,a9495196-765b-4570-a6df-8190dd825191,,,
,2022-05-27 12:10:21.032,,169.0,82.55,,2022-05-27 12:10:21.094,2022-05-27 12:10:21.094,,,,UTC-0400,im26HRLwRA,,,,com.qingniu.fitindex,16.43435,98fd698b-2ac8-441d-b084-ea72f13093d9,,,
,2022-06-02 11:21:41.592,,169.0,82.25,,2022-06-02 11:21:41.701,2022-06-02 11:21:41.701,,,,UTC-0400,im26HRLwRA,,,,com.qingniu.fitindex,16.342194,d3223656-d8ad-4fb2-bd36-db7c8b57a0d7,,,
,2022-06-08 10:39:39.169,,169.0,82.65,,2022-06-08 10:39:39.203,2022-06-08 10:39:39.203,,,,UTC-0400,im26HRLwRA,,,,com.qingniu.fitindex,16.474592,34b7ea94-4f9a-4ca7-b8a4-bda8153b7490,,,
